"","Gender","Age","Corruption","Severity","Service","sum_AP","n"
"43","Predominantly Feminine","Young","impulse-noise",5,"AWS",772.174917491749,1370
"44","Predominantly Feminine","Young","impulse-noise",5,"Azure",485.487623762376,1293
"45","Predominantly Feminine","Young","impulse-noise",5,"GCP",673.244224422442,1271
"46","Predominantly Feminine","Young","defocus-blur",1,"AWS",1254.99132838284,1370
"47","Predominantly Feminine","Young","defocus-blur",1,"Azure",1190.45683168317,1293
"48","Predominantly Feminine","Young","defocus-blur",1,"GCP",1146.68564356436,1271
"49","Predominantly Feminine","Young","defocus-blur",2,"AWS",1208.46412069778,1370
"50","Predominantly Feminine","Young","defocus-blur",2,"Azure",1143.82264026403,1293
"51","Predominantly Feminine","Young","defocus-blur",2,"GCP",1072.33910891089,1271
"52","Predominantly Feminine","Young","defocus-blur",3,"AWS",1120.26386138614,1370
"53","Predominantly Feminine","Young","defocus-blur",3,"Azure",1050.28135313531,1293
"54","Predominantly Feminine","Young","defocus-blur",3,"GCP",956.406435643564,1271
"55","Predominantly Feminine","Young","defocus-blur",4,"AWS",1040.14455445545,1370
"56","Predominantly Feminine","Young","defocus-blur",4,"Azure",970.649504950495,1293
"57","Predominantly Feminine","Young","defocus-blur",4,"GCP",861.246534653465,1271
"58","Predominantly Feminine","Young","defocus-blur",5,"AWS",960.806930693069,1370
"59","Predominantly Feminine","Young","defocus-blur",5,"Azure",903.20099009901,1293
"60","Predominantly Feminine","Young","defocus-blur",5,"GCP",771.663366336634,1271
"61","Predominantly Feminine","Young","glass-blur",1,"AWS",1313.26920320603,1370
"62","Predominantly Feminine","Young","glass-blur",1,"Azure",1238.81122112211,1293
"63","Predominantly Feminine","Young","glass-blur",1,"GCP",1205.03217821782,1271
"64","Predominantly Feminine","Young","glass-blur",2,"AWS",1292.42957603453,1370
"65","Predominantly Feminine","Young","glass-blur",2,"Azure",1220.56270627063,1293
"66","Predominantly Feminine","Young","glass-blur",2,"GCP",1188.95198019802,1271
"67","Predominantly Feminine","Young","glass-blur",3,"AWS",1274.80590342001,1370
"68","Predominantly Feminine","Young","glass-blur",3,"Azure",1205.49310231023,1293
"69","Predominantly Feminine","Young","glass-blur",3,"GCP",1170.24336633663,1271
"70","Predominantly Feminine","Young","glass-blur",4,"AWS",1260.93539800409,1370
"71","Predominantly Feminine","Young","glass-blur",4,"Azure",1197.77590759076,1293
"72","Predominantly Feminine","Young","glass-blur",4,"GCP",1154.40762376238,1271
"73","Predominantly Feminine","Young","glass-blur",5,"AWS",1209.99232673267,1370
"74","Predominantly Feminine","Young","glass-blur",5,"Azure",1156.58184818482,1293
"75","Predominantly Feminine","Young","glass-blur",5,"GCP",1087.04059405941,1271
"76","Predominantly Feminine","Young","motion-blur",1,"AWS",1211.74334276285,1370
"77","Predominantly Feminine","Young","motion-blur",1,"Azure",1165.37917491749,1293
"78","Predominantly Feminine","Young","motion-blur",1,"GCP",1146.86237623762,1271
"79","Predominantly Feminine","Young","motion-blur",2,"AWS",1105.64595159516,1370
"80","Predominantly Feminine","Young","motion-blur",2,"Azure",1068.04567656766,1293
"81","Predominantly Feminine","Young","motion-blur",2,"GCP",1060.64405940594,1271
"82","Predominantly Feminine","Young","motion-blur",3,"AWS",979.222277227723,1370
"83","Predominantly Feminine","Young","motion-blur",3,"Azure",932.452475247525,1293
"84","Predominantly Feminine","Young","motion-blur",3,"GCP",944.818316831683,1271
"85","Predominantly Feminine","Young","motion-blur",4,"AWS",840.215841584158,1370
"86","Predominantly Feminine","Young","motion-blur",4,"Azure",789.956930693069,1293
"87","Predominantly Feminine","Young","motion-blur",4,"GCP",822.368811881188,1271
"88","Predominantly Feminine","Young","motion-blur",5,"AWS",750.451485148515,1370
"89","Predominantly Feminine","Young","motion-blur",5,"Azure",706.297524752475,1293
"90","Predominantly Feminine","Young","motion-blur",5,"GCP",702.99801980198,1271
"91","Predominantly Feminine","Young","zoom-blur",1,"AWS",640.801485148515,1370
"92","Predominantly Feminine","Young","zoom-blur",1,"Azure",588.830693069307,1293
"93","Predominantly Feminine","Young","zoom-blur",1,"GCP",617.984653465346,1271
"94","Predominantly Feminine","Young","zoom-blur",2,"AWS",472.828712871287,1370
"95","Predominantly Feminine","Young","zoom-blur",2,"Azure",426.265346534653,1293
"96","Predominantly Feminine","Young","zoom-blur",2,"GCP",462.548514851485,1271
"97","Predominantly Feminine","Young","zoom-blur",3,"AWS",429.917326732673,1370
"98","Predominantly Feminine","Young","zoom-blur",3,"Azure",361.837128712871,1293
"99","Predominantly Feminine","Young","zoom-blur",3,"GCP",380.239603960396,1271
"100","Predominantly Feminine","Young","zoom-blur",4,"AWS",328.644554455445,1370
"101","Predominantly Feminine","Young","zoom-blur",4,"Azure",282.496534653465,1293
"102","Predominantly Feminine","Young","zoom-blur",4,"GCP",290.369306930693,1271
"103","Predominantly Feminine","Young","zoom-blur",5,"AWS",327.335643564356,1370
"104","Predominantly Feminine","Young","zoom-blur",5,"Azure",261.469306930693,1293
"105","Predominantly Feminine","Young","zoom-blur",5,"GCP",228.669306930693,1271
"106","Predominantly Feminine","Young","snow",1,"AWS",1133.57476247625,1370
"107","Predominantly Feminine","Young","snow",1,"Azure",1101.34336633663,1293
"108","Predominantly Feminine","Young","snow",1,"GCP",1033.5504950495,1271
"109","Predominantly Feminine","Young","snow",2,"AWS",1020.2353960396,1370
"110","Predominantly Feminine","Young","snow",2,"Azure",950.069306930693,1293
"111","Predominantly Feminine","Young","snow",2,"GCP",895.824257425742,1271
"112","Predominantly Feminine","Young","snow",3,"AWS",997.580528052805,1370
"113","Predominantly Feminine","Young","snow",3,"Azure",951.936386138614,1293
"114","Predominantly Feminine","Young","snow",3,"GCP",769.855445544554,1271
"115","Predominantly Feminine","Young","snow",4,"AWS",895.186386138614,1370
"116","Predominantly Feminine","Young","snow",4,"Azure",848.528877887789,1293
"117","Predominantly Feminine","Young","snow",4,"GCP",585.110891089109,1271
"118","Predominantly Feminine","Young","snow",5,"AWS",929.069801980198,1370
"119","Predominantly Feminine","Young","snow",5,"Azure",830.74504950495,1293
"120","Predominantly Feminine","Young","snow",5,"GCP",694.145544554455,1271
"121","Predominantly Feminine","Young","frost",1,"AWS",1214.74749646393,1370
"122","Predominantly Feminine","Young","frost",1,"Azure",1118.42321782178,1293
"123","Predominantly Feminine","Young","frost",1,"GCP",1086.15099009901,1271
"124","Predominantly Feminine","Young","frost",2,"AWS",1068.11058355836,1370
"125","Predominantly Feminine","Young","frost",2,"Azure",986.909405940594,1293
"126","Predominantly Feminine","Young","frost",2,"GCP",898.39801980198,1271
"127","Predominantly Feminine","Young","frost",3,"AWS",952.694589816124,1370
"128","Predominantly Feminine","Young","frost",3,"Azure",886.250957095709,1293
"129","Predominantly Feminine","Young","frost",3,"GCP",722.463201320132,1271
"130","Predominantly Feminine","Young","frost",4,"AWS",936.093069306931,1370
"131","Predominantly Feminine","Young","frost",4,"Azure",871.365841584158,1293
"132","Predominantly Feminine","Young","frost",4,"GCP",721.117821782178,1271
"133","Predominantly Feminine","Young","frost",5,"AWS",847.229389438944,1370
"134","Predominantly Feminine","Young","frost",5,"Azure",819.236633663366,1293
"135","Predominantly Feminine","Young","frost",5,"GCP",597.586138613861,1271
"136","Predominantly Feminine","Young","fog",1,"AWS",1279.18171067107,1370
"137","Predominantly Feminine","Young","fog",1,"Azure",1182.99735973597,1293
"138","Predominantly Feminine","Young","fog",1,"GCP",1100.62099009901,1271
"139","Predominantly Feminine","Young","fog",2,"AWS",1256.22312981298,1370
"140","Predominantly Feminine","Young","fog",2,"Azure",1153.66204620462,1293
"141","Predominantly Feminine","Young","fog",2,"GCP",1036.83663366337,1271
"142","Predominantly Feminine","Young","fog",3,"AWS",1221.6425330033,1370
"143","Predominantly Feminine","Young","fog",3,"Azure",1122.17429042904,1293
"144","Predominantly Feminine","Young","fog",3,"GCP",977.844389438944,1271
"145","Predominantly Feminine","Young","fog",4,"AWS",1221.78700495049,1370
"146","Predominantly Feminine","Young","fog",4,"Azure",1125.15082508251,1293
"147","Predominantly Feminine","Young","fog",4,"GCP",958.980528052805,1271
"148","Predominantly Feminine","Young","fog",5,"AWS",1181.82176817682,1370
"149","Predominantly Feminine","Young","fog",5,"Azure",1092.86435643564,1293
"150","Predominantly Feminine","Young","fog",5,"GCP",874.592079207921,1271
"151","Predominantly Feminine","Young","brightness",1,"AWS",1335.91241749175,1370
"152","Predominantly Feminine","Young","brightness",1,"Azure",1257.63764576458,1293
"153","Predominantly Feminine","Young","brightness",1,"GCP",1217.04042079208,1271
"154","Predominantly Feminine","Young","brightness",2,"AWS",1311.0765214983,1370
"155","Predominantly Feminine","Young","brightness",2,"Azure",1236.41842998586,1293
"156","Predominantly Feminine","Young","brightness",2,"GCP",1186.95465346535,1271
"157","Predominantly Feminine","Young","brightness",3,"AWS",1284.47162744846,1370
"158","Predominantly Feminine","Young","brightness",3,"Azure",1203.50082508251,1293
"159","Predominantly Feminine","Young","brightness",3,"GCP",1142.2638330976,1271
"160","Predominantly Feminine","Young","brightness",4,"AWS",1256.57326582658,1370
"161","Predominantly Feminine","Young","brightness",4,"Azure",1165.2433804809,1293
"162","Predominantly Feminine","Young","brightness",4,"GCP",1087.62277227723,1271
"163","Predominantly Feminine","Young","brightness",5,"AWS",1213.88534728473,1370
"164","Predominantly Feminine","Young","brightness",5,"Azure",1125.46683168317,1293
"165","Predominantly Feminine","Young","brightness",5,"GCP",1007.09900990099,1271
"166","Predominantly Feminine","Young","contrast",1,"AWS",1280.37750275027,1370
"167","Predominantly Feminine","Young","contrast",1,"Azure",1182.9211236838,1293
"168","Predominantly Feminine","Young","contrast",1,"GCP",1101.32,1271
"169","Predominantly Feminine","Young","contrast",2,"AWS",1238.13729372937,1370
"170","Predominantly Feminine","Young","contrast",2,"Azure",1140.8298349835,1293
"171","Predominantly Feminine","Young","contrast",2,"GCP",1022.30106082037,1271
"172","Predominantly Feminine","Young","contrast",3,"AWS",1170.72995049505,1370
"173","Predominantly Feminine","Young","contrast",3,"Azure",1065.78887788779,1293
"174","Predominantly Feminine","Young","contrast",3,"GCP",877.252970297029,1271
"175","Predominantly Feminine","Young","contrast",4,"AWS",982.322277227723,1370
"176","Predominantly Feminine","Young","contrast",4,"Azure",859.806600660066,1293
"177","Predominantly Feminine","Young","contrast",4,"GCP",516.59405940594,1271
"178","Predominantly Feminine","Young","contrast",5,"AWS",642.30099009901,1370
"179","Predominantly Feminine","Young","contrast",5,"Azure",527.470792079208,1293
"180","Predominantly Feminine","Young","contrast",5,"GCP",81.5029702970297,1271
"181","Predominantly Feminine","Young","elastic-transform",1,"AWS",591.411951909477,1370
"182","Predominantly Feminine","Young","elastic-transform",1,"Azure",584.079207920792,1293
"183","Predominantly Feminine","Young","elastic-transform",1,"GCP",703.449504950495,1271
"184","Predominantly Feminine","Young","elastic-transform",2,"AWS",324.646534653465,1370
"185","Predominantly Feminine","Young","elastic-transform",2,"Azure",331.281188118812,1293
"186","Predominantly Feminine","Young","elastic-transform",2,"GCP",431.95297029703,1271
"187","Predominantly Feminine","Young","elastic-transform",3,"AWS",1114.70495049505,1370
"188","Predominantly Feminine","Young","elastic-transform",3,"Azure",1070.42663366337,1293
"189","Predominantly Feminine","Young","elastic-transform",3,"GCP",1096.65693069307,1271
"190","Predominantly Feminine","Young","elastic-transform",4,"AWS",1088.4400990099,1370
"191","Predominantly Feminine","Young","elastic-transform",4,"Azure",1038.02244224422,1293
"192","Predominantly Feminine","Young","elastic-transform",4,"GCP",1074.17739273927,1271
"193","Predominantly Feminine","Young","elastic-transform",5,"AWS",942.309900990099,1370
"194","Predominantly Feminine","Young","elastic-transform",5,"Azure",933.290594059406,1293
"195","Predominantly Feminine","Young","elastic-transform",5,"GCP",971.668316831683,1271
"196","Predominantly Feminine","Young","pixelate",1,"AWS",1324.64812909862,1370
"197","Predominantly Feminine","Young","pixelate",1,"Azure",1249.45872701556,1293
"198","Predominantly Feminine","Young","pixelate",1,"GCP",1211.28465346535,1271
"199","Predominantly Feminine","Young","pixelate",2,"AWS",1281.15912466247,1370
"200","Predominantly Feminine","Young","pixelate",2,"Azure",1219.57885667138,1293
"201","Predominantly Feminine","Young","pixelate",2,"GCP",1186.2299009901,1271
"202","Predominantly Feminine","Young","pixelate",3,"AWS",1211.75775577558,1370
"203","Predominantly Feminine","Young","pixelate",3,"Azure",1168.6201320132,1293
"204","Predominantly Feminine","Young","pixelate",3,"GCP",1136.50584158416,1271
"205","Predominantly Feminine","Young","pixelate",4,"AWS",1044.21485148515,1370
"206","Predominantly Feminine","Young","pixelate",4,"Azure",1043.98498349835,1293
"207","Predominantly Feminine","Young","pixelate",4,"GCP",1015.71435643564,1271
"208","Predominantly Feminine","Young","pixelate",5,"AWS",460.976237623762,1370
"209","Predominantly Feminine","Young","pixelate",5,"Azure",791.061386138614,1293
"210","Predominantly Feminine","Young","pixelate",5,"GCP",687.180693069307,1271
"211","Predominantly Feminine","Young","jpeg-compression",1,"AWS",1303.49761433286,1370
"212","Predominantly Feminine","Young","jpeg-compression",1,"Azure",1214.03350777935,1293
"213","Predominantly Feminine","Young","jpeg-compression",1,"GCP",1206.96237623762,1271
"214","Predominantly Feminine","Young","jpeg-compression",2,"AWS",1274.97750290139,1370
"215","Predominantly Feminine","Young","jpeg-compression",2,"Azure",1183.64876237624,1293
"216","Predominantly Feminine","Young","jpeg-compression",2,"GCP",1195.99686468647,1271
"217","Predominantly Feminine","Young","jpeg-compression",3,"AWS",1262.01751650165,1370
"218","Predominantly Feminine","Young","jpeg-compression",3,"Azure",1166.27518151815,1293
"219","Predominantly Feminine","Young","jpeg-compression",3,"GCP",1194.03336633663,1271
"220","Predominantly Feminine","Young","jpeg-compression",4,"AWS",1186.04438943894,1370
"221","Predominantly Feminine","Young","jpeg-compression",4,"Azure",1097.00280528053,1293
"222","Predominantly Feminine","Young","jpeg-compression",4,"GCP",1153.54752475248,1271
"223","Predominantly Feminine","Young","jpeg-compression",5,"AWS",1071.25726072607,1370
"224","Predominantly Feminine","Young","jpeg-compression",5,"Azure",1028.14465346535,1293
"225","Predominantly Feminine","Young","jpeg-compression",5,"GCP",1092.83316831683,1271
"226","Predominantly Feminine","Middle","gaussian-noise",1,"AWS",189.754455445545,202
"227","Predominantly Feminine","Middle","gaussian-noise",1,"Azure",178.208910891089,200
"228","Predominantly Feminine","Middle","gaussian-noise",1,"GCP",180.335643564356,191
"229","Predominantly Feminine","Middle","gaussian-noise",2,"AWS",183.107920792079,202
"230","Predominantly Feminine","Middle","gaussian-noise",2,"Azure",168.004950495049,200
"231","Predominantly Feminine","Middle","gaussian-noise",2,"GCP",172.30198019802,191
"232","Predominantly Feminine","Middle","gaussian-noise",3,"AWS",168.758415841584,202
"233","Predominantly Feminine","Middle","gaussian-noise",3,"Azure",145.157425742574,200
"234","Predominantly Feminine","Middle","gaussian-noise",3,"GCP",160.584653465347,191
"235","Predominantly Feminine","Middle","gaussian-noise",4,"AWS",149.690759075908,202
"236","Predominantly Feminine","Middle","gaussian-noise",4,"Azure",114.208910891089,200
"237","Predominantly Feminine","Middle","gaussian-noise",4,"GCP",144,191
"238","Predominantly Feminine","Middle","gaussian-noise",5,"AWS",122.6,202
"239","Predominantly Feminine","Middle","gaussian-noise",5,"Azure",74.6544554455445,200
"240","Predominantly Feminine","Middle","gaussian-noise",5,"GCP",108.45,191
"241","Predominantly Feminine","Middle","shot-noise",1,"AWS",190.708910891089,202
"242","Predominantly Feminine","Middle","shot-noise",1,"Azure",177.458415841584,200
"243","Predominantly Feminine","Middle","shot-noise",1,"GCP",179.369306930693,191
"244","Predominantly Feminine","Middle","shot-noise",2,"AWS",178.808910891089,202
"245","Predominantly Feminine","Middle","shot-noise",2,"Azure",162.258415841584,200
"246","Predominantly Feminine","Middle","shot-noise",2,"GCP",171.20198019802,191
"247","Predominantly Feminine","Middle","shot-noise",3,"AWS",167.806930693069,202
"248","Predominantly Feminine","Middle","shot-noise",3,"Azure",140.558415841584,200
"249","Predominantly Feminine","Middle","shot-noise",3,"GCP",160.3,191
"250","Predominantly Feminine","Middle","shot-noise",4,"AWS",146.457425742574,202
"251","Predominantly Feminine","Middle","shot-noise",4,"Azure",105.358415841584,200
"252","Predominantly Feminine","Middle","shot-noise",4,"GCP",132.900495049505,191
"253","Predominantly Feminine","Middle","shot-noise",5,"AWS",124.756435643564,202
"254","Predominantly Feminine","Middle","shot-noise",5,"Azure",69.4089108910891,200
"255","Predominantly Feminine","Middle","shot-noise",5,"GCP",109.716666666667,191
"256","Predominantly Feminine","Middle","impulse-noise",1,"AWS",184.607920792079,202
"257","Predominantly Feminine","Middle","impulse-noise",1,"Azure",176.555445544554,200
"258","Predominantly Feminine","Middle","impulse-noise",1,"GCP",178.068316831683,191
"259","Predominantly Feminine","Middle","impulse-noise",2,"AWS",178.558415841584,202
"260","Predominantly Feminine","Middle","impulse-noise",2,"Azure",166.308910891089,200
"261","Predominantly Feminine","Middle","impulse-noise",2,"GCP",171.550495049505,191
"262","Predominantly Feminine","Middle","impulse-noise",3,"AWS",169.006930693069,202
"263","Predominantly Feminine","Middle","impulse-noise",3,"Azure",149.404950495049,200
"264","Predominantly Feminine","Middle","impulse-noise",3,"GCP",161.636633663366,191
"265","Predominantly Feminine","Middle","impulse-noise",4,"AWS",151.907920792079,202
"266","Predominantly Feminine","Middle","impulse-noise",4,"Azure",119.206930693069,200
"267","Predominantly Feminine","Middle","impulse-noise",4,"GCP",143.5,191
"268","Predominantly Feminine","Middle","impulse-noise",5,"AWS",127.807920792079,202
"269","Predominantly Feminine","Middle","impulse-noise",5,"Azure",81.4049504950495,200
"270","Predominantly Feminine","Middle","impulse-noise",5,"GCP",110.55,191
"271","Predominantly Feminine","Middle","defocus-blur",1,"AWS",193.479702970297,202
"272","Predominantly Feminine","Middle","defocus-blur",1,"Azure",188.850495049505,200
"273","Predominantly Feminine","Middle","defocus-blur",1,"GCP",181.3,191
"274","Predominantly Feminine","Middle","defocus-blur",2,"AWS",188.154455445545,202
"275","Predominantly Feminine","Middle","defocus-blur",2,"Azure",182.875742574257,200
"276","Predominantly Feminine","Middle","defocus-blur",2,"GCP",176,191
"277","Predominantly Feminine","Middle","defocus-blur",3,"AWS",176.608910891089,202
"278","Predominantly Feminine","Middle","defocus-blur",3,"Azure",174.526237623762,200
"279","Predominantly Feminine","Middle","defocus-blur",3,"GCP",165.5,191
"280","Predominantly Feminine","Middle","defocus-blur",4,"AWS",173.708910891089,202
"281","Predominantly Feminine","Middle","defocus-blur",4,"Azure",162.354455445545,200
"282","Predominantly Feminine","Middle","defocus-blur",4,"GCP",153.5,191
"283","Predominantly Feminine","Middle","defocus-blur",5,"AWS",165.458415841584,202
"284","Predominantly Feminine","Middle","defocus-blur",5,"Azure",154.704455445545,200
"285","Predominantly Feminine","Middle","defocus-blur",5,"GCP",138.8,191
"286","Predominantly Feminine","Middle","glass-blur",1,"AWS",196.604950495049,202
"287","Predominantly Feminine","Middle","glass-blur",1,"Azure",195.050495049505,200
"288","Predominantly Feminine","Middle","glass-blur",1,"GCP",184.369306930693,191
"289","Predominantly Feminine","Middle","glass-blur",2,"AWS",195.530198019802,202
"290","Predominantly Feminine","Middle","glass-blur",2,"Azure",193.8,200
"291","Predominantly Feminine","Middle","glass-blur",2,"GCP",183.70198019802,191
"292","Predominantly Feminine","Middle","glass-blur",3,"AWS",193.630198019802,202
"293","Predominantly Feminine","Middle","glass-blur",3,"Azure",192.775742574257,200
"294","Predominantly Feminine","Middle","glass-blur",3,"GCP",183.30198019802,191
"295","Predominantly Feminine","Middle","glass-blur",4,"AWS",193.130198019802,202
"296","Predominantly Feminine","Middle","glass-blur",4,"Azure",191.40099009901,200
"297","Predominantly Feminine","Middle","glass-blur",4,"GCP",180.90198019802,191
"298","Predominantly Feminine","Middle","glass-blur",5,"AWS",188.754455445545,202
"299","Predominantly Feminine","Middle","glass-blur",5,"Azure",184.275742574257,200
"300","Predominantly Feminine","Middle","glass-blur",5,"GCP",177.2,191
"301","Predominantly Feminine","Middle","motion-blur",1,"AWS",188.129207920792,202
"302","Predominantly Feminine","Middle","motion-blur",1,"Azure",185.875742574257,200
"303","Predominantly Feminine","Middle","motion-blur",1,"GCP",179.2,191
"304","Predominantly Feminine","Middle","motion-blur",2,"AWS",175.30396039604,202
"305","Predominantly Feminine","Middle","motion-blur",2,"Azure",173.50099009901,200
"306","Predominantly Feminine","Middle","motion-blur",2,"GCP",171.3,191
"307","Predominantly Feminine","Middle","motion-blur",3,"AWS",160.929207920792,202
"308","Predominantly Feminine","Middle","motion-blur",3,"Azure",159.30396039604,200
"309","Predominantly Feminine","Middle","motion-blur",3,"GCP",158.7,191
"310","Predominantly Feminine","Middle","motion-blur",4,"AWS",141.054455445545,202
"311","Predominantly Feminine","Middle","motion-blur",4,"Azure",141.556435643564,200
"312","Predominantly Feminine","Middle","motion-blur",4,"GCP",142.9,191
"313","Predominantly Feminine","Middle","motion-blur",5,"AWS",131.450495049505,202
"314","Predominantly Feminine","Middle","motion-blur",5,"Azure",127.50297029703,200
"315","Predominantly Feminine","Middle","motion-blur",5,"GCP",131.6,191
"316","Predominantly Feminine","Middle","zoom-blur",1,"AWS",117.1,202
"317","Predominantly Feminine","Middle","zoom-blur",1,"Azure",104.80297029703,200
"318","Predominantly Feminine","Middle","zoom-blur",1,"GCP",112.3,191
"319","Predominantly Feminine","Middle","zoom-blur",2,"AWS",90.2,202
"320","Predominantly Feminine","Middle","zoom-blur",2,"Azure",80.4524752475247,200
"321","Predominantly Feminine","Middle","zoom-blur",2,"GCP",90.7,191
"322","Predominantly Feminine","Middle","zoom-blur",3,"AWS",85.5,202
"323","Predominantly Feminine","Middle","zoom-blur",3,"Azure",70.1019801980198,200
"324","Predominantly Feminine","Middle","zoom-blur",3,"GCP",79.5,191
"325","Predominantly Feminine","Middle","zoom-blur",4,"AWS",66.1,202
"326","Predominantly Feminine","Middle","zoom-blur",4,"Azure",55.9519801980198,200
"327","Predominantly Feminine","Middle","zoom-blur",4,"GCP",63,191
"328","Predominantly Feminine","Middle","zoom-blur",5,"AWS",57.9,202
"329","Predominantly Feminine","Middle","zoom-blur",5,"Azure",48.2019801980198,200
"330","Predominantly Feminine","Middle","zoom-blur",5,"GCP",48.7,191
"331","Predominantly Feminine","Middle","snow",1,"AWS",175.308910891089,202
"332","Predominantly Feminine","Middle","snow",1,"Azure",175.407920792079,200
"333","Predominantly Feminine","Middle","snow",1,"GCP",162.90297029703,191
"334","Predominantly Feminine","Middle","snow",2,"AWS",162.658415841584,202
"335","Predominantly Feminine","Middle","snow",2,"Azure",150.906930693069,200
"336","Predominantly Feminine","Middle","snow",2,"GCP",149.6,191
"337","Predominantly Feminine","Middle","snow",3,"AWS",153.458415841584,202
"338","Predominantly Feminine","Middle","snow",3,"Azure",150.253465346535,200
"339","Predominantly Feminine","Middle","snow",3,"GCP",119.4,191
"340","Predominantly Feminine","Middle","snow",4,"AWS",135.706930693069,202
"341","Predominantly Feminine","Middle","snow",4,"Azure",126.753465346535,200
"342","Predominantly Feminine","Middle","snow",4,"GCP",87.2,191
"343","Predominantly Feminine","Middle","snow",5,"AWS",146.106930693069,202
"344","Predominantly Feminine","Middle","snow",5,"Azure",133.90396039604,200
"345","Predominantly Feminine","Middle","snow",5,"GCP",108.9,191
"346","Predominantly Feminine","Middle","frost",1,"AWS",185.759405940594,202
"347","Predominantly Feminine","Middle","frost",1,"Azure",178.379702970297,200
"348","Predominantly Feminine","Middle","frost",1,"GCP",168.30099009901,191
"349","Predominantly Feminine","Middle","frost",2,"AWS",163.108910891089,202
"350","Predominantly Feminine","Middle","frost",2,"Azure",156.604950495049,200
"351","Predominantly Feminine","Middle","frost",2,"GCP",128.568316831683,191
"352","Predominantly Feminine","Middle","frost",3,"AWS",141.708910891089,202
"353","Predominantly Feminine","Middle","frost",3,"Azure",141.807920792079,200
"354","Predominantly Feminine","Middle","frost",3,"GCP",98.9029702970297,191
"355","Predominantly Feminine","Middle","frost",4,"AWS",137.308910891089,202
"356","Predominantly Feminine","Middle","frost",4,"Azure",133.108910891089,200
"357","Predominantly Feminine","Middle","frost",4,"GCP",99.2019801980198,191
"358","Predominantly Feminine","Middle","frost",5,"AWS",122.808910891089,202
"359","Predominantly Feminine","Middle","frost",5,"Azure",125.20396039604,200
