"","Gender","Age","Corruption","Severity","Service","sum_AP","n"
"69","Female","0-2","glass-blur",3,"GCP",644.027722772277,682
"70","Female","0-2","glass-blur",4,"AWS",393.183168316832,684
"71","Female","0-2","glass-blur",4,"Azure",553.541089108911,684
"72","Female","0-2","glass-blur",4,"GCP",632.568316831683,682
"73","Female","0-2","glass-blur",5,"AWS",344.851485148515,684
"74","Female","0-2","glass-blur",5,"Azure",529.192079207921,684
"75","Female","0-2","glass-blur",5,"GCP",608.59801980198,682
"76","Female","0-2","motion-blur",1,"AWS",500.502475247525,684
"77","Female","0-2","motion-blur",1,"Azure",633.337623762376,684
"78","Female","0-2","motion-blur",1,"GCP",674.000495049505,682
"79","Female","0-2","motion-blur",2,"AWS",462.636138613861,684
"80","Female","0-2","motion-blur",2,"Azure",606.666831683168,684
"81","Female","0-2","motion-blur",2,"GCP",661.303465346534,682
"82","Female","0-2","motion-blur",3,"AWS",431.502475247525,684
"83","Female","0-2","motion-blur",3,"Azure",567.360396039604,684
"84","Female","0-2","motion-blur",3,"GCP",624.912871287129,682
"85","Female","0-2","motion-blur",4,"AWS",401.925742574257,684
"86","Female","0-2","motion-blur",4,"Azure",514.560891089109,684
"87","Female","0-2","motion-blur",4,"GCP",585.504950495049,682
"88","Female","0-2","motion-blur",5,"AWS",366.524257425743,684
"89","Female","0-2","motion-blur",5,"Azure",470.5,684
"90","Female","0-2","motion-blur",5,"GCP",534.269306930693,682
"91","Female","0-2","zoom-blur",1,"AWS",472.635643564356,684
"92","Female","0-2","zoom-blur",1,"Azure",563.329702970297,684
"93","Female","0-2","zoom-blur",1,"GCP",618.078217821782,682
"94","Female","0-2","zoom-blur",2,"AWS",431.123927392739,684
"95","Female","0-2","zoom-blur",2,"Azure",517.833663366337,684
"96","Female","0-2","zoom-blur",2,"GCP",597.732673267327,682
"97","Female","0-2","zoom-blur",3,"AWS",410.628712871287,684
"98","Female","0-2","zoom-blur",3,"Azure",481.656435643564,684
"99","Female","0-2","zoom-blur",3,"GCP",564.882178217822,682
"100","Female","0-2","zoom-blur",4,"AWS",386.8699669967,684
"101","Female","0-2","zoom-blur",4,"Azure",441.074257425742,684
"102","Female","0-2","zoom-blur",4,"GCP",543.048514851485,682
"103","Female","0-2","zoom-blur",5,"AWS",362.963366336634,684
"104","Female","0-2","zoom-blur",5,"Azure",398.50099009901,684
"105","Female","0-2","zoom-blur",5,"GCP",508.152475247525,682
"106","Female","0-2","snow",1,"AWS",388.111386138614,684
"107","Female","0-2","snow",1,"Azure",586.106435643564,684
"108","Female","0-2","snow",1,"GCP",526.805940594059,682
"109","Female","0-2","snow",2,"AWS",308.394059405941,684
"110","Female","0-2","snow",2,"Azure",491.086633663366,684
"111","Female","0-2","snow",2,"GCP",395.406930693069,682
"112","Female","0-2","snow",3,"AWS",319.44504950495,684
"113","Female","0-2","snow",3,"Azure",510.918316831683,684
"114","Female","0-2","snow",3,"GCP",187.427227722772,682
"115","Female","0-2","snow",4,"AWS",244.841584158416,684
"116","Female","0-2","snow",4,"Azure",444.99504950495,684
"117","Female","0-2","snow",4,"GCP",69.7074257425742,682
"118","Female","0-2","snow",5,"AWS",267.980198019802,684
"119","Female","0-2","snow",5,"Azure",382.863366336634,684
"120","Female","0-2","snow",5,"GCP",208.246534653465,682
"121","Female","0-2","frost",1,"AWS",440.012871287129,684
"122","Female","0-2","frost",1,"Azure",593.495544554455,684
"123","Female","0-2","frost",1,"GCP",639.360396039604,682
"124","Female","0-2","frost",2,"AWS",295.265346534653,684
"125","Female","0-2","frost",2,"Azure",488.576732673267,684
"126","Female","0-2","frost",2,"GCP",531.879702970297,682
"127","Female","0-2","frost",3,"AWS",185.39900990099,684
"128","Female","0-2","frost",3,"Azure",381.006435643564,684
"129","Female","0-2","frost",3,"GCP",428.70396039604,682
"130","Female","0-2","frost",4,"AWS",163.667326732673,684
"131","Female","0-2","frost",4,"Azure",360.629207920792,684
"132","Female","0-2","frost",4,"GCP",413.551485148515,682
"133","Female","0-2","frost",5,"AWS",137.856930693069,684
"134","Female","0-2","frost",5,"Azure",314.79603960396,684
"135","Female","0-2","frost",5,"GCP",355.536633663366,682
"136","Female","0-2","fog",1,"AWS",537.520462046205,684
"137","Female","0-2","fog",1,"Azure",636.835148514851,684
"138","Female","0-2","fog",1,"GCP",581.021782178218,682
"139","Female","0-2","fog",2,"AWS",506.316336633663,684
"140","Female","0-2","fog",2,"Azure",622.431683168317,684
"141","Female","0-2","fog",2,"GCP",478.656435643564,682
"142","Female","0-2","fog",3,"AWS",478.828712871287,684
"143","Female","0-2","fog",3,"Azure",600.697524752475,684
"144","Female","0-2","fog",3,"GCP",373.271782178218,682
"145","Female","0-2","fog",4,"AWS",432.15297029703,684
"146","Female","0-2","fog",4,"Azure",567.64504950495,684
"147","Female","0-2","fog",4,"GCP",293.350495049505,682
"148","Female","0-2","fog",5,"AWS",298.347524752475,684
"149","Female","0-2","fog",5,"Azure",474.619801980198,684
"150","Female","0-2","fog",5,"GCP",136.89900990099,682
"151","Female","0-2","brightness",1,"AWS",591.002887788779,684
"152","Female","0-2","brightness",1,"Azure",670.027722772277,684
"153","Female","0-2","brightness",1,"GCP",678.472277227723,682
"154","Female","0-2","brightness",2,"AWS",578.983168316832,684
"155","Female","0-2","brightness",2,"Azure",664.15,684
"156","Female","0-2","brightness",2,"GCP",670.981683168317,682
"157","Female","0-2","brightness",3,"AWS",555.706105610561,684
"158","Female","0-2","brightness",3,"Azure",652.722277227723,684
"159","Female","0-2","brightness",3,"GCP",658.328712871287,682
"160","Female","0-2","brightness",4,"AWS",544.615676567657,684
"161","Female","0-2","brightness",4,"Azure",638.879702970297,684
"162","Female","0-2","brightness",4,"GCP",646.012871287129,682
"163","Female","0-2","brightness",5,"AWS",526.080528052805,684
"164","Female","0-2","brightness",5,"Azure",631.348514851485,684
"165","Female","0-2","brightness",5,"GCP",628.653960396039,682
"166","Female","0-2","contrast",1,"AWS",549.449257425743,684
"167","Female","0-2","contrast",1,"Azure",644.526732673267,684
"168","Female","0-2","contrast",1,"GCP",648.973762376237,682
"169","Female","0-2","contrast",2,"AWS",521.59298679868,684
"170","Female","0-2","contrast",2,"Azure",630.791089108911,684
"171","Female","0-2","contrast",2,"GCP",626.749504950495,682
"172","Female","0-2","contrast",3,"AWS",468.760396039604,684
"173","Female","0-2","contrast",3,"Azure",605.327227722772,684
"174","Female","0-2","contrast",3,"GCP",549.457425742574,682
"175","Female","0-2","contrast",4,"AWS",327.719306930693,684
"176","Female","0-2","contrast",4,"Azure",512.411881188119,684
"177","Female","0-2","contrast",4,"GCP",216.641584158416,682
"178","Female","0-2","contrast",5,"AWS",91.9148514851485,684
"179","Female","0-2","contrast",5,"Azure",233.70297029703,684
"180","Female","0-2","contrast",5,"GCP",4.9,682
"181","Female","0-2","elastic-transform",1,"AWS",284.624422442244,684
"182","Female","0-2","elastic-transform",1,"Azure",381.940099009901,684
"183","Female","0-2","elastic-transform",1,"GCP",481.245544554455,682
"184","Female","0-2","elastic-transform",2,"AWS",127.540594059406,684
"185","Female","0-2","elastic-transform",2,"Azure",160.272772277228,684
"186","Female","0-2","elastic-transform",2,"GCP",249.782178217822,682
"187","Female","0-2","elastic-transform",3,"AWS",477.149339933993,684
"188","Female","0-2","elastic-transform",3,"Azure",605.386633663366,684
"189","Female","0-2","elastic-transform",3,"GCP",655.4,682
"190","Female","0-2","elastic-transform",4,"AWS",434.855940594059,684
"191","Female","0-2","elastic-transform",4,"Azure",590.119306930693,684
"192","Female","0-2","elastic-transform",4,"GCP",637.343564356436,682
"193","Female","0-2","elastic-transform",5,"AWS",257.55396039604,684
"194","Female","0-2","elastic-transform",5,"Azure",530.728712871287,684
"195","Female","0-2","elastic-transform",5,"GCP",449.321782178218,682
"196","Female","0-2","pixelate",1,"AWS",519.889108910891,684
"197","Female","0-2","pixelate",1,"Azure",658.240099009901,684
"198","Female","0-2","pixelate",1,"GCP",677.527227722772,682
"199","Female","0-2","pixelate",2,"AWS",506.363861386139,684
"200","Female","0-2","pixelate",2,"Azure",655.542079207921,684
"201","Female","0-2","pixelate",2,"GCP",677.779207920792,682
"202","Female","0-2","pixelate",3,"AWS",468.504125412541,684
"203","Female","0-2","pixelate",3,"Azure",637.619306930693,684
"204","Female","0-2","pixelate",3,"GCP",676.50297029703,682
"205","Female","0-2","pixelate",4,"AWS",444.558085808581,684
"206","Female","0-2","pixelate",4,"Azure",606.277227722772,684
"207","Female","0-2","pixelate",4,"GCP",672.00198019802,682
"208","Female","0-2","pixelate",5,"AWS",361.026732673267,684
"209","Female","0-2","pixelate",5,"Azure",574.518316831683,684
"210","Female","0-2","pixelate",5,"GCP",666.456435643564,682
"211","Female","0-2","jpeg-compression",1,"AWS",477.40099009901,684
"212","Female","0-2","jpeg-compression",1,"Azure",625.722277227723,684
"213","Female","0-2","jpeg-compression",1,"GCP",676.949504950495,682
"214","Female","0-2","jpeg-compression",2,"AWS",420.527227722772,684
"215","Female","0-2","jpeg-compression",2,"Azure",615.309405940594,684
"216","Female","0-2","jpeg-compression",2,"GCP",676.89702970297,682
"217","Female","0-2","jpeg-compression",3,"AWS",366.776732673267,684
"218","Female","0-2","jpeg-compression",3,"Azure",594.287623762376,684
"219","Female","0-2","jpeg-compression",3,"GCP",673.59702970297,682
"220","Female","0-2","jpeg-compression",4,"AWS",208.278217821782,684
"221","Female","0-2","jpeg-compression",4,"Azure",546.585643564356,684
"222","Female","0-2","jpeg-compression",4,"GCP",670.00198019802,682
"223","Female","0-2","jpeg-compression",5,"AWS",98.8465346534653,684
"224","Female","0-2","jpeg-compression",5,"Azure",465.334653465346,684
"225","Female","0-2","jpeg-compression",5,"GCP",653.405940594059,682
"226","Female","3-7","gaussian-noise",1,"AWS",827.127227722772,1232
"227","Female","3-7","gaussian-noise",1,"Azure",1027.0301980198,1231
"228","Female","3-7","gaussian-noise",1,"GCP",1185.41188118812,1229
"229","Female","3-7","gaussian-noise",2,"AWS",678.875742574257,1232
"230","Female","3-7","gaussian-noise",2,"Azure",874.15198019802,1231
"231","Female","3-7","gaussian-noise",2,"GCP",1137.96584158416,1229
"232","Female","3-7","gaussian-noise",3,"AWS",450.089108910891,1232
"233","Female","3-7","gaussian-noise",3,"Azure",614.038613861386,1231
"234","Female","3-7","gaussian-noise",3,"GCP",1047.11485148515,1229
"235","Female","3-7","gaussian-noise",4,"AWS",200.709900990099,1232
"236","Female","3-7","gaussian-noise",4,"Azure",278.583168316832,1231
"237","Female","3-7","gaussian-noise",4,"GCP",902.048514851485,1229
"238","Female","3-7","gaussian-noise",5,"AWS",29.6227722772277,1232
"239","Female","3-7","gaussian-noise",5,"Azure",65.9564356435643,1231
"240","Female","3-7","gaussian-noise",5,"GCP",664.878217821782,1229
"241","Female","3-7","shot-noise",1,"AWS",818.066336633663,1232
"242","Female","3-7","shot-noise",1,"Azure",1025.12128712871,1231
"243","Female","3-7","shot-noise",1,"GCP",1181.23514851485,1229
"244","Female","3-7","shot-noise",2,"AWS",639.773762376238,1232
"245","Female","3-7","shot-noise",2,"Azure",855.858910891089,1231
"246","Female","3-7","shot-noise",2,"GCP",1136.45792079208,1229
"247","Female","3-7","shot-noise",3,"AWS",437.764356435643,1232
"248","Female","3-7","shot-noise",3,"Azure",545.292079207921,1231
"249","Female","3-7","shot-noise",3,"GCP",1060.88465346535,1229
"250","Female","3-7","shot-noise",4,"AWS",161.906930693069,1232
"251","Female","3-7","shot-noise",4,"Azure",201.858415841584,1231
"252","Female","3-7","shot-noise",4,"GCP",888.490594059406,1229
"253","Female","3-7","shot-noise",5,"AWS",49.1762376237624,1232
"254","Female","3-7","shot-noise",5,"Azure",59.3,1231
"255","Female","3-7","shot-noise",5,"GCP",754.077722772277,1229
"256","Female","3-7","impulse-noise",1,"AWS",561.989108910891,1232
"257","Female","3-7","impulse-noise",1,"Azure",950.861386138614,1231
"258","Female","3-7","impulse-noise",1,"GCP",1169.70495049505,1229
"259","Female","3-7","impulse-noise",2,"AWS",522.689108910891,1232
"260","Female","3-7","impulse-noise",2,"Azure",829.676732673267,1231
"261","Female","3-7","impulse-noise",2,"GCP",1124.39752475247,1229
"262","Female","3-7","impulse-noise",3,"AWS",462.765346534653,1232
"263","Female","3-7","impulse-noise",3,"Azure",711.153465346535,1231
"264","Female","3-7","impulse-noise",3,"GCP",1078.63712871287,1229
"265","Female","3-7","impulse-noise",4,"AWS",272.60396039604,1232
"266","Female","3-7","impulse-noise",4,"Azure",331.519801980198,1231
"267","Female","3-7","impulse-noise",4,"GCP",929.191089108911,1229
"268","Female","3-7","impulse-noise",5,"AWS",73.5955445544554,1232
"269","Female","3-7","impulse-noise",5,"Azure",96.3544554455445,1231
"270","Female","3-7","impulse-noise",5,"GCP",732.942574257426,1229
"271","Female","3-7","defocus-blur",1,"AWS",992.841254125412,1232
"272","Female","3-7","defocus-blur",1,"Azure",1166.02937293729,1231
"273","Female","3-7","defocus-blur",1,"GCP",1217.55841584158,1229
"274","Female","3-7","defocus-blur",2,"AWS",968.673762376238,1232
"275","Female","3-7","defocus-blur",2,"Azure",1145.03118811881,1231
"276","Female","3-7","defocus-blur",2,"GCP",1207.19504950495,1229
"277","Female","3-7","defocus-blur",3,"AWS",900.278712871287,1232
"278","Female","3-7","defocus-blur",3,"Azure",1093.77722772277,1231
"279","Female","3-7","defocus-blur",3,"GCP",1178.40297029703,1229
"280","Female","3-7","defocus-blur",4,"AWS",830.567326732673,1232
"281","Female","3-7","defocus-blur",4,"Azure",1049.26386138614,1231
"282","Female","3-7","defocus-blur",4,"GCP",1123.81089108911,1229
"283","Female","3-7","defocus-blur",5,"AWS",758.863861386139,1232
"284","Female","3-7","defocus-blur",5,"Azure",1005.99455445545,1231
"285","Female","3-7","defocus-blur",5,"GCP",1045.5297029703,1229
"286","Female","3-7","glass-blur",1,"AWS",968.23102310231,1232
"287","Female","3-7","glass-blur",1,"Azure",1156.96287128713,1231
"288","Female","3-7","glass-blur",1,"GCP",1214.73316831683,1229
"289","Female","3-7","glass-blur",2,"AWS",948.14405940594,1232
"290","Female","3-7","glass-blur",2,"Azure",1136.28910891089,1231
"291","Female","3-7","glass-blur",2,"GCP",1209.77227722772,1229
"292","Female","3-7","glass-blur",3,"AWS",824.878217821782,1232
"293","Female","3-7","glass-blur",3,"Azure",1025.56089108911,1231
"294","Female","3-7","glass-blur",3,"GCP",1148.91138613861,1229
"295","Female","3-7","glass-blur",4,"AWS",783.353465346535,1232
"296","Female","3-7","glass-blur",4,"Azure",1011.0297029703,1231
"297","Female","3-7","glass-blur",4,"GCP",1134.81485148515,1229
"298","Female","3-7","glass-blur",5,"AWS",678.166831683168,1232
"299","Female","3-7","glass-blur",5,"Azure",966.212376237624,1231
"300","Female","3-7","glass-blur",5,"GCP",1067.54653465347,1229
"301","Female","3-7","motion-blur",1,"AWS",990.334323432343,1232
"302","Female","3-7","motion-blur",1,"Azure",1149.39191419142,1231
"303","Female","3-7","motion-blur",1,"GCP",1209.4698019802,1229
"304","Female","3-7","motion-blur",2,"AWS",927.768316831683,1232
"305","Female","3-7","motion-blur",2,"Azure",1086.63135313531,1231
"306","Female","3-7","motion-blur",2,"GCP",1169.16386138614,1229
"307","Female","3-7","motion-blur",3,"AWS",850.219801980198,1232
"308","Female","3-7","motion-blur",3,"Azure",1000.51831683168,1231
"309","Female","3-7","motion-blur",3,"GCP",1097.41930693069,1229
"310","Female","3-7","motion-blur",4,"AWS",767.711881188119,1232
"311","Female","3-7","motion-blur",4,"Azure",893.780693069307,1231
"312","Female","3-7","motion-blur",4,"GCP",1010.67920792079,1229
"313","Female","3-7","motion-blur",5,"AWS",701.753465346535,1232
"314","Female","3-7","motion-blur",5,"Azure",795.041584158416,1231
"315","Female","3-7","motion-blur",5,"GCP",917.885148514851,1229
"316","Female","3-7","zoom-blur",1,"AWS",888.419801980198,1232
"317","Female","3-7","zoom-blur",1,"Azure",1023.97623762376,1231
"318","Female","3-7","zoom-blur",1,"GCP",1101.01831683168,1229
"319","Female","3-7","zoom-blur",2,"AWS",801.217821782178,1232
"320","Female","3-7","zoom-blur",2,"Azure",941.019471947195,1231
"321","Female","3-7","zoom-blur",2,"GCP",1054.99900990099,1229
"322","Female","3-7","zoom-blur",3,"AWS",731.668316831683,1232
"323","Female","3-7","zoom-blur",3,"Azure",857.621287128713,1231
"324","Female","3-7","zoom-blur",3,"GCP",994.639603960396,1229
"325","Female","3-7","zoom-blur",4,"AWS",673.809405940594,1232
"326","Female","3-7","zoom-blur",4,"Azure",782.869801980198,1231
"327","Female","3-7","zoom-blur",4,"GCP",946.135148514851,1229
"328","Female","3-7","zoom-blur",5,"AWS",603.362376237624,1232
"329","Female","3-7","zoom-blur",5,"Azure",692.004950495049,1231
"330","Female","3-7","zoom-blur",5,"GCP",879.388613861386,1229
"331","Female","3-7","snow",1,"AWS",749.601155115511,1232
"332","Female","3-7","snow",1,"Azure",1056.50148514851,1231
"333","Female","3-7","snow",1,"GCP",943.656435643564,1229
"334","Female","3-7","snow",2,"AWS",575.917326732673,1232
"335","Female","3-7","snow",2,"Azure",881.039603960396,1231
"336","Female","3-7","snow",2,"GCP",733.770297029703,1229
"337","Female","3-7","snow",3,"AWS",616.722277227723,1232
"338","Female","3-7","snow",3,"Azure",911.302805280528,1231
"339","Female","3-7","snow",3,"GCP",394.250495049505,1229
"340","Female","3-7","snow",4,"AWS",451.605940594059,1232
"341","Female","3-7","snow",4,"Azure",816.984653465346,1231
"342","Female","3-7","snow",4,"GCP",188.262376237624,1229
"343","Female","3-7","snow",5,"AWS",497.295544554455,1232
"344","Female","3-7","snow",5,"Azure",679.017821782178,1231
"345","Female","3-7","snow",5,"GCP",399.292079207921,1229
"346","Female","3-7","frost",1,"AWS",853.221782178218,1232
"347","Female","3-7","frost",1,"Azure",1082.91435643564,1231
"348","Female","3-7","frost",1,"GCP",1139.01287128713,1229
"349","Female","3-7","frost",2,"AWS",597.107425742574,1232
"350","Female","3-7","frost",2,"Azure",916.539108910891,1231
"351","Female","3-7","frost",2,"GCP",930.617821782178,1229
"352","Female","3-7","frost",3,"AWS",420.708910891089,1232
"353","Female","3-7","frost",3,"Azure",772.787623762376,1231
"354","Female","3-7","frost",3,"GCP",783.79405940594,1229
"355","Female","3-7","frost",4,"AWS",380.962376237624,1232
"356","Female","3-7","frost",4,"Azure",726.134653465346,1231
"357","Female","3-7","frost",4,"GCP",735.551485148515,1229
"358","Female","3-7","frost",5,"AWS",292.414851485148,1232
"359","Female","3-7","frost",5,"Azure",642.9,1231
"360","Female","3-7","frost",5,"GCP",641.69504950495,1229
"361","Female","3-7","fog",1,"AWS",1016.44174917492,1232
"362","Female","3-7","fog",1,"Azure",1142.46452145214,1231
"363","Female","3-7","fog",1,"GCP",1041.50940594059,1229
"364","Female","3-7","fog",2,"AWS",983.927557755775,1232
"365","Female","3-7","fog",2,"Azure",1116.73844884488,1231
"366","Female","3-7","fog",2,"GCP",929.09603960396,1229
"367","Female","3-7","fog",3,"AWS",913.157260726072,1232
"368","Female","3-7","fog",3,"Azure",1060.0297029703,1231
"369","Female","3-7","fog",3,"GCP",740.980198019802,1229
"370","Female","3-7","fog",4,"AWS",805.041254125412,1232
"371","Female","3-7","fog",4,"Azure",989.870297029703,1231
"372","Female","3-7","fog",4,"GCP",550.807920792079,1229
"373","Female","3-7","fog",5,"AWS",539.340099009901,1232
"374","Female","3-7","fog",5,"Azure",773.173267326733,1231
"375","Female","3-7","fog",5,"GCP",259.184158415842,1229
"376","Female","3-7","brightness",1,"AWS",1100.88455445545,1232
"377","Female","3-7","brightness",1,"Azure",1210.98217821782,1231
"378","Female","3-7","brightness",1,"GCP",1217.31188118812,1229
"379","Female","3-7","brightness",2,"AWS",1078.49357614333,1232
"380","Female","3-7","brightness",2,"Azure",1196.85495049505,1231
"381","Female","3-7","brightness",2,"GCP",1211.70858085809,1229
"382","Female","3-7","brightness",3,"AWS",1057.90054455446,1232
"383","Female","3-7","brightness",3,"Azure",1176.57557755776,1231
"384","Female","3-7","brightness",3,"GCP",1202.36765676568,1229
"385","Female","3-7","brightness",4,"AWS",1013.32524752475,1232
"386","Female","3-7","brightness",4,"Azure",1149.82392739274,1231
"387","Female","3-7","brightness",4,"GCP",1164.6699669967,1229
"388","Female","3-7","brightness",5,"AWS",992.703960396039,1232
"389","Female","3-7","brightness",5,"Azure",1126.64504950495,1231
"390","Female","3-7","brightness",5,"GCP",1124.35792079208,1229
"391","Female","3-7","contrast",1,"AWS",1045.56188118812,1232
"392","Female","3-7","contrast",1,"Azure",1170.90082508251,1231
"393","Female","3-7","contrast",1,"GCP",1190.49900990099,1229
"394","Female","3-7","contrast",2,"AWS",1012.97392739274,1232
"395","Female","3-7","contrast",2,"Azure",1144.23564356436,1231
"396","Female","3-7","contrast",2,"GCP",1152.6301980198,1229
"397","Female","3-7","contrast",3,"AWS",936.742574257426,1232
"398","Female","3-7","contrast",3,"Azure",1094.86782178218,1231
"399","Female","3-7","contrast",3,"GCP",1009.22079207921,1229
"400","Female","3-7","contrast",4,"AWS",700.785148514851,1232
"401","Female","3-7","contrast",4,"Azure",941.403960396039,1229
"402","Female","3-7","contrast",4,"GCP",369.187128712871,1229
"403","Female","3-7","contrast",5,"AWS",201.745544554455,1232
"404","Female","3-7","contrast",5,"Azure",468.323762376238,1226
"405","Female","3-7","contrast",5,"GCP",11.3574257425743,1229
"406","Female","3-7","elastic-transform",1,"AWS",519.281353135313,1232
"407","Female","3-7","elastic-transform",1,"Azure",661.050495049505,1231
"408","Female","3-7","elastic-transform",1,"GCP",832.057425742574,1229
"409","Female","3-7","elastic-transform",2,"AWS",221.383663366337,1232
"410","Female","3-7","elastic-transform",2,"Azure",279.826072607261,1231
"411","Female","3-7","elastic-transform",2,"GCP",440.332673267327,1229
"412","Female","3-7","elastic-transform",3,"AWS",939.210231023102,1232
"413","Female","3-7","elastic-transform",3,"Azure",1096.38151815182,1231
"414","Female","3-7","elastic-transform",3,"GCP",1170.06732673267,1229
"415","Female","3-7","elastic-transform",4,"AWS",884.056930693069,1232
"416","Female","3-7","elastic-transform",4,"Azure",1077.06204620462,1231
"417","Female","3-7","elastic-transform",4,"GCP",1157.5103960396,1229
"418","Female","3-7","elastic-transform",5,"AWS",567.440264026403,1232
"419","Female","3-7","elastic-transform",5,"Azure",978.640099009901,1231
"420","Female","3-7","elastic-transform",5,"GCP",891.837623762376,1229
"421","Female","3-7","pixelate",1,"AWS",1041.6803630363,1232
"422","Female","3-7","pixelate",1,"Azure",1199.97112211221,1231
"423","Female","3-7","pixelate",1,"GCP",1219.45346534653,1229
"424","Female","3-7","pixelate",2,"AWS",1012.20511551155,1232
"425","Female","3-7","pixelate",2,"Azure",1195.62739273927,1231
"426","Female","3-7","pixelate",2,"GCP",1218.96732673267,1229
"427","Female","3-7","pixelate",3,"AWS",952.850330033003,1232
"428","Female","3-7","pixelate",3,"Azure",1164.93861386139,1231
"429","Female","3-7","pixelate",3,"GCP",1215.28217821782,1229
"430","Female","3-7","pixelate",4,"AWS",877.493564356436,1232
"431","Female","3-7","pixelate",4,"Azure",1128.74158415842,1231
"432","Female","3-7","pixelate",4,"GCP",1209.4,1229
"433","Female","3-7","pixelate",5,"AWS",750.814521452145,1232
