"","Gender","Age","Corruption","Severity","Service","sum_AP","n"
"991","Predominantly Feminine","Older","defocus-blur",1,"AWS",77.4074407440744,108
"992","Predominantly Feminine","Older","defocus-blur",1,"Azure",65.7816119111911,83
"993","Predominantly Feminine","Older","defocus-blur",1,"GCP",36.6817821782178,54
"994","Predominantly Feminine","Older","defocus-blur",1,"MogFace",82.4131621808797,138
"995","Predominantly Feminine","Older","defocus-blur",1,"TinaFace",60.9950580772363,96
"996","Predominantly Feminine","Older","defocus-blur",1,"Yolov5",113.278703078611,198
"997","Predominantly Feminine","Older","defocus-blur",2,"AWS",71.2670517051705,108
"998","Predominantly Feminine","Older","defocus-blur",2,"Azure",59.7014969354078,83
"999","Predominantly Feminine","Older","defocus-blur",2,"GCP",32.1596534653465,54
"1000","Predominantly Feminine","Older","defocus-blur",2,"MogFace",76.1128408555141,138
"1001","Predominantly Feminine","Older","defocus-blur",2,"TinaFace",54.1767536753675,96
"1002","Predominantly Feminine","Older","defocus-blur",2,"Yolov5",99.6552169186778,198
"1003","Predominantly Feminine","Older","defocus-blur",3,"AWS",55.2039179632249,108
"1004","Predominantly Feminine","Older","defocus-blur",3,"Azure",50.6097772277228,83
"1005","Predominantly Feminine","Older","defocus-blur",3,"GCP",25.5372937293729,54
"1006","Predominantly Feminine","Older","defocus-blur",3,"MogFace",62.841315417256,138
"1007","Predominantly Feminine","Older","defocus-blur",3,"TinaFace",39.2656765676568,96
"1008","Predominantly Feminine","Older","defocus-blur",3,"Yolov5",82.9404371626369,198
"1009","Predominantly Feminine","Older","defocus-blur",4,"AWS",49.5628712871287,108
"1010","Predominantly Feminine","Older","defocus-blur",4,"Azure",45.9648514851485,83
"1011","Predominantly Feminine","Older","defocus-blur",4,"GCP",22.6090759075908,54
"1012","Predominantly Feminine","Older","defocus-blur",4,"MogFace",56.1805280528053,138
"1013","Predominantly Feminine","Older","defocus-blur",4,"TinaFace",28.6765676567657,96
"1014","Predominantly Feminine","Older","defocus-blur",4,"Yolov5",74.6002545968882,198
"1015","Predominantly Feminine","Older","defocus-blur",5,"AWS",41.0517680339462,108
"1016","Predominantly Feminine","Older","defocus-blur",5,"Azure",43.4817161716172,83
"1017","Predominantly Feminine","Older","defocus-blur",5,"GCP",22.2123762376238,54
"1018","Predominantly Feminine","Older","defocus-blur",5,"MogFace",48.4504950495049,138
"1019","Predominantly Feminine","Older","defocus-blur",5,"TinaFace",24.3166666666667,96
"1020","Predominantly Feminine","Older","defocus-blur",5,"Yolov5",65.3185195662423,198
"1021","Predominantly Feminine","Older","glass-blur",1,"AWS",86.9912541254125,108
"1022","Predominantly Feminine","Older","glass-blur",1,"Azure",73.8130088008801,83
"1023","Predominantly Feminine","Older","glass-blur",1,"GCP",41.7277015558699,54
"1024","Predominantly Feminine","Older","glass-blur",1,"MogFace",98.2479896360677,138
"1025","Predominantly Feminine","Older","glass-blur",1,"TinaFace",67.6696369636964,96
"1026","Predominantly Feminine","Older","glass-blur",1,"Yolov5",136.484317959035,198
"1027","Predominantly Feminine","Older","glass-blur",2,"AWS",79.6526182618262,108
"1028","Predominantly Feminine","Older","glass-blur",2,"Azure",68.8924842484248,83
"1029","Predominantly Feminine","Older","glass-blur",2,"GCP",37.6957095709571,54
"1030","Predominantly Feminine","Older","glass-blur",2,"MogFace",91.0697290019547,138
"1031","Predominantly Feminine","Older","glass-blur",2,"TinaFace",64.3474147414741,96
"1032","Predominantly Feminine","Older","glass-blur",2,"Yolov5",124.467869200326,198
"1033","Predominantly Feminine","Older","glass-blur",3,"AWS",80.5408140814081,108
"1034","Predominantly Feminine","Older","glass-blur",3,"Azure",67.1686168616862,83
"1035","Predominantly Feminine","Older","glass-blur",3,"GCP",36.6121672167217,54
"1036","Predominantly Feminine","Older","glass-blur",3,"MogFace",87.4852940509663,138
"1037","Predominantly Feminine","Older","glass-blur",3,"TinaFace",62.3605288385981,96
"1038","Predominantly Feminine","Older","glass-blur",3,"Yolov5",120.163929716463,198
"1039","Predominantly Feminine","Older","glass-blur",4,"AWS",79.2579738330976,108
"1040","Predominantly Feminine","Older","glass-blur",4,"Azure",65.1939956495649,83
"1041","Predominantly Feminine","Older","glass-blur",4,"GCP",35.2366584158416,54
"1042","Predominantly Feminine","Older","glass-blur",4,"MogFace",84.5824535824325,138
"1043","Predominantly Feminine","Older","glass-blur",4,"TinaFace",62.3155528052805,96
"1044","Predominantly Feminine","Older","glass-blur",4,"Yolov5",113.912967305908,198
"1045","Predominantly Feminine","Older","glass-blur",5,"AWS",71.084900990099,108
"1046","Predominantly Feminine","Older","glass-blur",5,"Azure",60.5203620362036,83
"1047","Predominantly Feminine","Older","glass-blur",5,"GCP",32.2033946251768,54
"1048","Predominantly Feminine","Older","glass-blur",5,"MogFace",75.9563521255972,138
"1049","Predominantly Feminine","Older","glass-blur",5,"TinaFace",56.8350135013501,96
"1050","Predominantly Feminine","Older","glass-blur",5,"Yolov5",100.791612731898,198
"1051","Predominantly Feminine","Older","motion-blur",1,"AWS",74.9653465346534,108
"1052","Predominantly Feminine","Older","motion-blur",1,"Azure",65.5673748144045,83
"1053","Predominantly Feminine","Older","motion-blur",1,"GCP",36.3025247524752,54
"1054","Predominantly Feminine","Older","motion-blur",1,"MogFace",81.8828646605262,138
"1055","Predominantly Feminine","Older","motion-blur",1,"TinaFace",63.3090181518152,96
"1056","Predominantly Feminine","Older","motion-blur",1,"Yolov5",115.113107098256,198
"1057","Predominantly Feminine","Older","motion-blur",2,"AWS",63.7104207920792,108
"1058","Predominantly Feminine","Older","motion-blur",2,"Azure",54.6287234794908,83
"1059","Predominantly Feminine","Older","motion-blur",2,"GCP",31.6869086908691,54
"1060","Predominantly Feminine","Older","motion-blur",2,"MogFace",71.9591165783245,138
"1061","Predominantly Feminine","Older","motion-blur",2,"TinaFace",48.3663224893918,96
"1062","Predominantly Feminine","Older","motion-blur",2,"Yolov5",95.9510803043208,198
"1063","Predominantly Feminine","Older","motion-blur",3,"AWS",49.6708745874587,108
"1064","Predominantly Feminine","Older","motion-blur",3,"Azure",48.1227722772277,83
"1065","Predominantly Feminine","Older","motion-blur",3,"GCP",22.8504243281471,54
"1066","Predominantly Feminine","Older","motion-blur",3,"MogFace",55.358597359736,138
"1067","Predominantly Feminine","Older","motion-blur",3,"TinaFace",35.5402640264026,96
"1068","Predominantly Feminine","Older","motion-blur",3,"Yolov5",82.4317592311978,198
"1069","Predominantly Feminine","Older","motion-blur",4,"AWS",39.8580198019802,108
"1070","Predominantly Feminine","Older","motion-blur",4,"Azure",39.1935643564356,83
"1071","Predominantly Feminine","Older","motion-blur",4,"GCP",18.6573432343234,54
"1072","Predominantly Feminine","Older","motion-blur",4,"MogFace",46.9548844884488,138
"1073","Predominantly Feminine","Older","motion-blur",4,"TinaFace",28.1440594059406,96
"1074","Predominantly Feminine","Older","motion-blur",4,"Yolov5",67.9218511851185,198
"1075","Predominantly Feminine","Older","motion-blur",5,"AWS",35.0376237623762,108
"1076","Predominantly Feminine","Older","motion-blur",5,"Azure",35.9084158415842,83
"1077","Predominantly Feminine","Older","motion-blur",5,"GCP",14.4688118811881,54
"1078","Predominantly Feminine","Older","motion-blur",5,"MogFace",37.3961810466761,138
"1079","Predominantly Feminine","Older","motion-blur",5,"TinaFace",22.8912211221122,96
"1080","Predominantly Feminine","Older","motion-blur",5,"Yolov5",58.4859618104667,198
"1081","Predominantly Feminine","Older","zoom-blur",1,"AWS",31.4123762376238,108
"1082","Predominantly Feminine","Older","zoom-blur",1,"Azure",31.6685643564356,83
"1083","Predominantly Feminine","Older","zoom-blur",1,"GCP",17.0049504950495,54
"1084","Predominantly Feminine","Older","zoom-blur",1,"MogFace",35.6336633663366,138
"1085","Predominantly Feminine","Older","zoom-blur",1,"TinaFace",20.2735148514851,96
"1086","Predominantly Feminine","Older","zoom-blur",1,"Yolov5",48.8216914191419,198
"1087","Predominantly Feminine","Older","zoom-blur",2,"AWS",26.1361386138614,108
"1088","Predominantly Feminine","Older","zoom-blur",2,"Azure",27.0887788778878,83
"1089","Predominantly Feminine","Older","zoom-blur",2,"GCP",13.2405940594059,54
"1090","Predominantly Feminine","Older","zoom-blur",2,"MogFace",27.5795379537954,138
"1091","Predominantly Feminine","Older","zoom-blur",2,"TinaFace",11.1643564356436,96
"1092","Predominantly Feminine","Older","zoom-blur",2,"Yolov5",38.6561621876473,198
"1093","Predominantly Feminine","Older","zoom-blur",3,"AWS",21.1039603960396,108
"1094","Predominantly Feminine","Older","zoom-blur",3,"Azure",21.5504950495049,83
"1095","Predominantly Feminine","Older","zoom-blur",3,"GCP",9.18712871287129,54
"1096","Predominantly Feminine","Older","zoom-blur",3,"MogFace",23.0504950495049,138
"1097","Predominantly Feminine","Older","zoom-blur",3,"TinaFace",8.78118811881188,96
"1098","Predominantly Feminine","Older","zoom-blur",3,"Yolov5",33.8156105610561,198
"1099","Predominantly Feminine","Older","zoom-blur",4,"AWS",17.1524752475247,108
"1100","Predominantly Feminine","Older","zoom-blur",4,"Azure",15.2,83
"1101","Predominantly Feminine","Older","zoom-blur",4,"GCP",7.75445544554455,54
"1102","Predominantly Feminine","Older","zoom-blur",4,"MogFace",17.8544554455445,138
"1103","Predominantly Feminine","Older","zoom-blur",4,"TinaFace",5.38910891089109,96
"1104","Predominantly Feminine","Older","zoom-blur",4,"Yolov5",27.770297029703,198
"1105","Predominantly Feminine","Older","zoom-blur",5,"AWS",11.8673267326733,108
"1106","Predominantly Feminine","Older","zoom-blur",5,"Azure",11.4,83
"1107","Predominantly Feminine","Older","zoom-blur",5,"GCP",7,54
"1108","Predominantly Feminine","Older","zoom-blur",5,"MogFace",13.9584158415842,138
"1109","Predominantly Feminine","Older","zoom-blur",5,"TinaFace",3.5,96
"1110","Predominantly Feminine","Older","zoom-blur",5,"Yolov5",22.9788778877888,198
"1111","Predominantly Feminine","Older","snow",1,"AWS",49.328602860286,108
"1112","Predominantly Feminine","Older","snow",1,"Azure",49.1385431400283,83
"1113","Predominantly Feminine","Older","snow",1,"GCP",28.3910891089109,54
"1114","Predominantly Feminine","Older","snow",1,"MogFace",49.7676410498193,138
"1115","Predominantly Feminine","Older","snow",1,"TinaFace",40.4677557755776,96
"1116","Predominantly Feminine","Older","snow",1,"Yolov5",82.2670914944501,198
"1117","Predominantly Feminine","Older","snow",2,"AWS",36.8269746974697,108
"1118","Predominantly Feminine","Older","snow",2,"Azure",36.2708628005658,83
"1119","Predominantly Feminine","Older","snow",2,"GCP",22.9826237623762,54
"1120","Predominantly Feminine","Older","snow",2,"MogFace",32.9684711328276,138
"1121","Predominantly Feminine","Older","snow",2,"TinaFace",25.201543011444,96
"1122","Predominantly Feminine","Older","snow",2,"Yolov5",58.2054428169757,198
"1123","Predominantly Feminine","Older","snow",3,"AWS",33.8865099009901,108
"1124","Predominantly Feminine","Older","snow",3,"Azure",36.3613295615276,83
"1125","Predominantly Feminine","Older","snow",3,"GCP",17.575302530253,54
"1126","Predominantly Feminine","Older","snow",3,"MogFace",38.2765676567657,138
"1127","Predominantly Feminine","Older","snow",3,"TinaFace",28.0038096666809,96
"1128","Predominantly Feminine","Older","snow",3,"Yolov5",49.6590378887597,198
"1129","Predominantly Feminine","Older","snow",4,"AWS",24.8741584158416,108
"1130","Predominantly Feminine","Older","snow",4,"Azure",26.0404290429043,83
"1131","Predominantly Feminine","Older","snow",4,"GCP",14.0461633663366,54
"1132","Predominantly Feminine","Older","snow",4,"MogFace",27.9310171017102,138
"1133","Predominantly Feminine","Older","snow",4,"TinaFace",19.9726457645765,96
"1134","Predominantly Feminine","Older","snow",4,"Yolov5",35.0300438356644,198
"1135","Predominantly Feminine","Older","snow",5,"AWS",27.7217821782178,108
"1136","Predominantly Feminine","Older","snow",5,"Azure",29.0440594059406,83
"1137","Predominantly Feminine","Older","snow",5,"GCP",14.7848844884488,54
"1138","Predominantly Feminine","Older","snow",5,"MogFace",30.06,138
"1139","Predominantly Feminine","Older","snow",5,"TinaFace",20.7242511393997,96
"1140","Predominantly Feminine","Older","snow",5,"Yolov5",45.4660328532853,198
"1141","Predominantly Feminine","Older","frost",1,"AWS",58.2310131013101,108
"1142","Predominantly Feminine","Older","frost",1,"Azure",48.0944365865158,83
"1143","Predominantly Feminine","Older","frost",1,"GCP",35.0726936979412,54
"1144","Predominantly Feminine","Older","frost",1,"MogFace",73.4645324408091,138
"1145","Predominantly Feminine","Older","frost",1,"TinaFace",52.6619361936194,96
"1146","Predominantly Feminine","Older","frost",1,"Yolov5",90.8023393129244,198
"1147","Predominantly Feminine","Older","frost",2,"AWS",47.200942951438,108
"1148","Predominantly Feminine","Older","frost",2,"Azure",41.0380198019802,83
"1149","Predominantly Feminine","Older","frost",2,"GCP",26.0972497249725,54
"1150","Predominantly Feminine","Older","frost",2,"MogFace",53.2297949080622,138
"1151","Predominantly Feminine","Older","frost",2,"TinaFace",40.7134713471347,96
"1152","Predominantly Feminine","Older","frost",2,"Yolov5",63.6921096281482,198
"1153","Predominantly Feminine","Older","frost",3,"AWS",35.0301414427157,108
"1154","Predominantly Feminine","Older","frost",3,"Azure",29.9641089108911,83
"1155","Predominantly Feminine","Older","frost",3,"GCP",19.0971397139714,54
"1156","Predominantly Feminine","Older","frost",3,"MogFace",37.7473608075093,138
"1157","Predominantly Feminine","Older","frost",3,"TinaFace",28.6841584158416,96
"1158","Predominantly Feminine","Older","frost",3,"Yolov5",53.1767416601065,198
"1159","Predominantly Feminine","Older","frost",4,"AWS",29.7448231966054,108
"1160","Predominantly Feminine","Older","frost",4,"Azure",28.9937057991513,83
"1161","Predominantly Feminine","Older","frost",4,"GCP",17.0467468175389,54
"1162","Predominantly Feminine","Older","frost",4,"MogFace",39.8391089108911,138
"1163","Predominantly Feminine","Older","frost",4,"TinaFace",30.1097909790979,96
"1164","Predominantly Feminine","Older","frost",4,"Yolov5",49.3495080332209,198
"1165","Predominantly Feminine","Older","frost",5,"AWS",27.9704770477048,108
"1166","Predominantly Feminine","Older","frost",5,"Azure",22.6987898789879,83
"1167","Predominantly Feminine","Older","frost",5,"GCP",14.3211221122112,54
"1168","Predominantly Feminine","Older","frost",5,"MogFace",35.9237456634957,138
"1169","Predominantly Feminine","Older","frost",5,"TinaFace",21.189198919892,96
"1170","Predominantly Feminine","Older","frost",5,"Yolov5",38.5329012513703,198
"1171","Predominantly Feminine","Older","fog",1,"AWS",75.1428352835283,108
"1172","Predominantly Feminine","Older","fog",1,"Azure",61.3485148514851,83
"1173","Predominantly Feminine","Older","fog",1,"GCP",28.4471947194719,54
"1174","Predominantly Feminine","Older","fog",1,"MogFace",84.9913988037459,138
"1175","Predominantly Feminine","Older","fog",1,"TinaFace",63.2012101210121,96
"1176","Predominantly Feminine","Older","fog",1,"Yolov5",97.0148712541691,198
"1177","Predominantly Feminine","Older","fog",2,"AWS",67.1015841584158,108
"1178","Predominantly Feminine","Older","fog",2,"Azure",58.6625412541254,83
"1179","Predominantly Feminine","Older","fog",2,"GCP",21.3378437843784,54
"1180","Predominantly Feminine","Older","fog",2,"MogFace",77.2263315465233,138
"1181","Predominantly Feminine","Older","fog",2,"TinaFace",56.4932343234323,96
"1182","Predominantly Feminine","Older","fog",2,"Yolov5",85.2770158753064,198
"1183","Predominantly Feminine","Older","fog",3,"AWS",62.3535203520352,108
"1184","Predominantly Feminine","Older","fog",3,"Azure",53.1826732673267,83
"1185","Predominantly Feminine","Older","fog",3,"GCP",21.6313531353135,54
"1186","Predominantly Feminine","Older","fog",3,"MogFace",73.2670952884762,138
"1187","Predominantly Feminine","Older","fog",3,"TinaFace",54.2210396039604,96
"1188","Predominantly Feminine","Older","fog",3,"Yolov5",79.2967389344052,198
"1189","Predominantly Feminine","Older","fog",4,"AWS",61.6023102310231,108
"1190","Predominantly Feminine","Older","fog",4,"Azure",48.9529702970297,83
"1191","Predominantly Feminine","Older","fog",4,"GCP",20.3808580858086,54
"1192","Predominantly Feminine","Older","fog",4,"MogFace",73.4523096860812,138
"1193","Predominantly Feminine","Older","fog",4,"TinaFace",50.7375137513751,96
"1194","Predominantly Feminine","Older","fog",4,"Yolov5",79.7688137220257,198
"1195","Predominantly Feminine","Older","fog",5,"AWS",52.7465346534653,108
"1196","Predominantly Feminine","Older","fog",5,"Azure",40.1871287128713,83
"1197","Predominantly Feminine","Older","fog",5,"GCP",19.0216721672167,54
"1198","Predominantly Feminine","Older","fog",5,"MogFace",62.1041429833721,138
"1199","Predominantly Feminine","Older","fog",5,"TinaFace",46.8601210121012,96
"1200","Predominantly Feminine","Older","fog",5,"Yolov5",74.1492136310863,198
"1201","Predominantly Feminine","Older","brightness",1,"AWS",90.3554577629708,108
"1202","Predominantly Feminine","Older","brightness",1,"Azure",73.5347658941718,83
"1203","Predominantly Feminine","Older","brightness",1,"GCP",46.264540311174,54
"1204","Predominantly Feminine","Older","brightness",1,"MogFace",111.582947000582,138
"1205","Predominantly Feminine","Older","brightness",1,"TinaFace",80.244704470447,96
"1206","Predominantly Feminine","Older","brightness",1,"Yolov5",145.149764229104,198
"1207","Predominantly Feminine","Older","brightness",2,"AWS",85.7536633663366,108
"1208","Predominantly Feminine","Older","brightness",2,"Azure",69.82438205359,83
"1209","Predominantly Feminine","Older","brightness",2,"GCP",44.1,54
"1210","Predominantly Feminine","Older","brightness",2,"MogFace",99.8206880099775,138
"1211","Predominantly Feminine","Older","brightness",2,"TinaFace",73.5862093352192,96
"1212","Predominantly Feminine","Older","brightness",2,"Yolov5",125.347416162088,198
"1213","Predominantly Feminine","Older","brightness",3,"AWS",77.9461612232652,108
"1214","Predominantly Feminine","Older","brightness",3,"Azure",66.9009570957096,83
"1215","Predominantly Feminine","Older","brightness",3,"GCP",39.3831683168317,54
"1216","Predominantly Feminine","Older","brightness",3,"MogFace",88.4981929113964,138
"1217","Predominantly Feminine","Older","brightness",3,"TinaFace",66.3598349834983,96
"1218","Predominantly Feminine","Older","brightness",3,"Yolov5",114.251157437061,198
"1219","Predominantly Feminine","Older","brightness",4,"AWS",69.7418561141828,108
"1220","Predominantly Feminine","Older","brightness",4,"Azure",62.1527911362565,83
"1221","Predominantly Feminine","Older","brightness",4,"GCP",32.9131188118812,54
"1222","Predominantly Feminine","Older","brightness",4,"MogFace",76.7232950987406,138
"1223","Predominantly Feminine","Older","brightness",4,"TinaFace",60.2759012439705,96
"1224","Predominantly Feminine","Older","brightness",4,"Yolov5",104.08451498124,198
"1225","Predominantly Feminine","Older","brightness",5,"AWS",66.0766205082047,108
"1226","Predominantly Feminine","Older","brightness",5,"Azure",53.0524422442244,83
"1227","Predominantly Feminine","Older","brightness",5,"GCP",27.9186468646865,54
"1228","Predominantly Feminine","Older","brightness",5,"MogFace",68.4609086622948,138
"1229","Predominantly Feminine","Older","brightness",5,"TinaFace",53.8569806980698,96
"1230","Predominantly Feminine","Older","brightness",5,"Yolov5",93.3002516577664,198
"1231","Predominantly Feminine","Older","contrast",1,"AWS",74.1063186318632,108
"1232","Predominantly Feminine","Older","contrast",1,"Azure",60.4688668866887,83
"1233","Predominantly Feminine","Older","contrast",1,"GCP",30.686798679868,54
"1234","Predominantly Feminine","Older","contrast",1,"MogFace",83.7415378790626,138
"1235","Predominantly Feminine","Older","contrast",1,"TinaFace",61.0520352035203,96
"1236","Predominantly Feminine","Older","contrast",1,"Yolov5",94.1413421584193,198
"1237","Predominantly Feminine","Older","contrast",2,"AWS",63.8261826182618,108
"1238","Predominantly Feminine","Older","contrast",2,"Azure",56.4283828382838,83
"1239","Predominantly Feminine","Older","contrast",2,"GCP",22.7910341034103,54
"1240","Predominantly Feminine","Older","contrast",2,"MogFace",71.9345105382511,138
"1241","Predominantly Feminine","Older","contrast",2,"TinaFace",53.8050330033003,96
"1242","Predominantly Feminine","Older","contrast",2,"Yolov5",82.0238902274757,198
"1243","Predominantly Feminine","Older","contrast",3,"AWS",48.7482673267327,108
"1244","Predominantly Feminine","Older","contrast",3,"Azure",42.469801980198,83
"1245","Predominantly Feminine","Older","contrast",3,"GCP",18.3536853685369,54
"1246","Predominantly Feminine","Older","contrast",3,"MogFace",60.0538376681075,138
"1247","Predominantly Feminine","Older","contrast",3,"TinaFace",41.1724893917963,96
"1248","Predominantly Feminine","Older","contrast",3,"Yolov5",66.205685296102,198
"1249","Predominantly Feminine","Older","contrast",4,"AWS",35.9027722772277,108
"1250","Predominantly Feminine","Older","contrast",4,"Azure",29.1462376237624,83
"1251","Predominantly Feminine","Older","contrast",4,"GCP",13.1669306930693,54
"1252","Predominantly Feminine","Older","contrast",4,"MogFace",39.6197340091152,138
"1253","Predominantly Feminine","Older","contrast",4,"TinaFace",21.3004700470047,96
"1254","Predominantly Feminine","Older","contrast",4,"Yolov5",41.698137254902,198
"1255","Predominantly Feminine","Older","contrast",5,"AWS",18.3930693069307,108
"1256","Predominantly Feminine","Older","contrast",5,"Azure",16.2326732673267,83
"1257","Predominantly Feminine","Older","contrast",5,"GCP",3.7,54
"1258","Predominantly Feminine","Older","contrast",5,"MogFace",24.22171145686,138
"1259","Predominantly Feminine","Older","contrast",5,"TinaFace",10.4758250825082,96
"1260","Predominantly Feminine","Older","contrast",5,"Yolov5",13.621216407355,198
"1261","Predominantly Feminine","Older","elastic-transform",1,"AWS",42.4628712871287,108
"1262","Predominantly Feminine","Older","elastic-transform",1,"Azure",36.1059405940594,83
"1263","Predominantly Feminine","Older","elastic-transform",1,"GCP",23.9600660066007,54
"1264","Predominantly Feminine","Older","elastic-transform",1,"MogFace",43.1019801980198,138
"1265","Predominantly Feminine","Older","elastic-transform",1,"TinaFace",24.5831683168317,96
"1266","Predominantly Feminine","Older","elastic-transform",1,"Yolov5",61.2540157944366,198
"1267","Predominantly Feminine","Older","elastic-transform",2,"AWS",23.719801980198,108
"1268","Predominantly Feminine","Older","elastic-transform",2,"Azure",24.0034653465347,83
"1269","Predominantly Feminine","Older","elastic-transform",2,"GCP",14.7282178217822,54
"1270","Predominantly Feminine","Older","elastic-transform",2,"MogFace",21.4257425742574,138
"1271","Predominantly Feminine","Older","elastic-transform",2,"TinaFace",11.2643564356436,96
"1272","Predominantly Feminine","Older","elastic-transform",2,"Yolov5",37.3360327265517,198
"1273","Predominantly Feminine","Older","elastic-transform",3,"AWS",65.2786185761433,108
"1274","Predominantly Feminine","Older","elastic-transform",3,"Azure",57.6942385667138,83
"1275","Predominantly Feminine","Older","elastic-transform",3,"GCP",38.160198019802,54
"1276","Predominantly Feminine","Older","elastic-transform",3,"MogFace",69.6242385667138,138
"1277","Predominantly Feminine","Older","elastic-transform",3,"TinaFace",51.0537182289657,96
"1278","Predominantly Feminine","Older","elastic-transform",3,"Yolov5",105.943388447354,198
"1279","Predominantly Feminine","Older","elastic-transform",4,"AWS",60.812153358193,108
"1280","Predominantly Feminine","Older","elastic-transform",4,"Azure",54.9077950652208,83
"1281","Predominantly Feminine","Older","elastic-transform",4,"GCP",34.2216831683168,54
"1282","Predominantly Feminine","Older","elastic-transform",4,"MogFace",61.4084068406841,138
"1283","Predominantly Feminine","Older","elastic-transform",4,"TinaFace",43.2519609460946,96
"1284","Predominantly Feminine","Older","elastic-transform",4,"Yolov5",98.2951371377614,198
"1285","Predominantly Feminine","Older","elastic-transform",5,"AWS",42.2182602545969,108
"1286","Predominantly Feminine","Older","elastic-transform",5,"Azure",46.6224669966997,83
"1287","Predominantly Feminine","Older","elastic-transform",5,"GCP",28.3765676567657,54
"1288","Predominantly Feminine","Older","elastic-transform",5,"MogFace",44.5272277227723,138
"1289","Predominantly Feminine","Older","elastic-transform",5,"TinaFace",25.8982508250825,96
"1290","Predominantly Feminine","Older","elastic-transform",5,"Yolov5",80.0014769671651,198
"1291","Predominantly Feminine","Older","pixelate",1,"AWS",87.6084428442844,108
"1292","Predominantly Feminine","Older","pixelate",1,"Azure",74.1284912776992,83
"1293","Predominantly Feminine","Older","pixelate",1,"GCP",42.4313531353135,54
"1294","Predominantly Feminine","Older","pixelate",1,"MogFace",101.812085620327,138
"1295","Predominantly Feminine","Older","pixelate",1,"TinaFace",72.851100110011,96
"1296","Predominantly Feminine","Older","pixelate",1,"Yolov5",140.917332321997,198
"1297","Predominantly Feminine","Older","pixelate",2,"AWS",77.0410891089109,108
"1298","Predominantly Feminine","Older","pixelate",2,"Azure",66.2491474147415,83
"1299","Predominantly Feminine","Older","pixelate",2,"GCP",40.7171067106711,54
"1300","Predominantly Feminine","Older","pixelate",2,"MogFace",94.5657028614949,138
"1301","Predominantly Feminine","Older","pixelate",2,"TinaFace",62.907799779978,96
"1302","Predominantly Feminine","Older","pixelate",2,"Yolov5",124.851537275731,198
"1303","Predominantly Feminine","Older","pixelate",3,"AWS",69.6698727015559,108
"1304","Predominantly Feminine","Older","pixelate",3,"Azure",60.9490099009901,83
"1305","Predominantly Feminine","Older","pixelate",3,"GCP",33.4335714285714,54
"1306","Predominantly Feminine","Older","pixelate",3,"MogFace",80.6399365555892,138
"1307","Predominantly Feminine","Older","pixelate",3,"TinaFace",53.4727722772277,96
"1308","Predominantly Feminine","Older","pixelate",3,"Yolov5",108.397292140281,198
"1309","Predominantly Feminine","Older","pixelate",4,"AWS",48.8475247524752,108
"1310","Predominantly Feminine","Older","pixelate",4,"Azure",51.810396039604,83
"1311","Predominantly Feminine","Older","pixelate",4,"GCP",23.5190535124941,54
"1312","Predominantly Feminine","Older","pixelate",4,"MogFace",66.7240947813172,138
"1313","Predominantly Feminine","Older","pixelate",4,"TinaFace",33.8562376237624,96
"1314","Predominantly Feminine","Older","pixelate",4,"Yolov5",79.8949567107705,198
"1315","Predominantly Feminine","Older","pixelate",5,"AWS",26.3554455445545,108
"1316","Predominantly Feminine","Older","pixelate",5,"Azure",36.2876237623762,83
"1317","Predominantly Feminine","Older","pixelate",5,"GCP",17.3504950495049,54
"1318","Predominantly Feminine","Older","pixelate",5,"MogFace",34.5397689768977,138
"1319","Predominantly Feminine","Older","pixelate",5,"TinaFace",0,96
"1320","Predominantly Feminine","Older","pixelate",5,"Yolov5",36.4069306930693,198
"1321","Predominantly Feminine","Older","jpeg-compression",1,"AWS",84.3392889288929,108
"1322","Predominantly Feminine","Older","jpeg-compression",1,"Azure",65.4780748074807,83
"1323","Predominantly Feminine","Older","jpeg-compression",1,"GCP",43.0456859971711,54
"1324","Predominantly Feminine","Older","jpeg-compression",1,"MogFace",92.0763745220676,138
"1325","Predominantly Feminine","Older","jpeg-compression",1,"TinaFace",64.2535596416785,96
"1326","Predominantly Feminine","Older","jpeg-compression",1,"Yolov5",127.82673559466,198
"1327","Predominantly Feminine","Older","jpeg-compression",2,"AWS",72.7337694483734,108
"1328","Predominantly Feminine","Older","jpeg-compression",2,"Azure",60.2811138613861,83
"1329","Predominantly Feminine","Older","jpeg-compression",2,"GCP",43.169801980198,54
"1330","Predominantly Feminine","Older","jpeg-compression",2,"MogFace",84.7331105484175,138
"1331","Predominantly Feminine","Older","jpeg-compression",2,"TinaFace",63.1195874587459,96
"1332","Predominantly Feminine","Older","jpeg-compression",2,"Yolov5",114.13800525189,198
"1333","Predominantly Feminine","Older","jpeg-compression",3,"AWS",68.9015841584158,108
"1334","Predominantly Feminine","Older","jpeg-compression",3,"Azure",64.7753712871287,83
"1335","Predominantly Feminine","Older","jpeg-compression",3,"GCP",41.2155115511551,54
"1336","Predominantly Feminine","Older","jpeg-compression",3,"MogFace",81.2655871837184,138
"1337","Predominantly Feminine","Older","jpeg-compression",3,"TinaFace",59.8674367436744,96
"1338","Predominantly Feminine","Older","jpeg-compression",3,"Yolov5",102.855230557805,198
"1339","Predominantly Feminine","Older","jpeg-compression",4,"AWS",56.8969306930693,108
"1340","Predominantly Feminine","Older","jpeg-compression",4,"Azure",53.4688943894389,83
"1341","Predominantly Feminine","Older","jpeg-compression",4,"GCP",38.3621357850071,54
