"","Age","Gender","Corruption","Severity","Service","sum_AP","n"
"801","0-2","Male","contrast",4,"GCP",161.709900990099,711
"802","0-2","Male","contrast",4,"MogFace",532.714851485148,716
"803","0-2","Male","contrast",4,"TinaFace",14.9534653465347,615
"804","0-2","Male","contrast",4,"Yolov5",341.840099009901,716
"805","0-2","Male","contrast",5,"AWS",88.6326732673267,716
"806","0-2","Male","contrast",5,"Azure",238.775247524752,716
"807","0-2","Male","contrast",5,"GCP",5.7,711
"808","0-2","Male","contrast",5,"MogFace",205.532673267327,716
"809","0-2","Male","contrast",5,"TinaFace",0,615
"810","0-2","Male","contrast",5,"Yolov5",13.4663366336634,716
"811","0-2","Male","elastic-transform",1,"AWS",304.463366336634,716
"812","0-2","Male","elastic-transform",1,"Azure",398.14702970297,716
"813","0-2","Male","elastic-transform",1,"GCP",480.575247524752,711
"814","0-2","Male","elastic-transform",1,"MogFace",403.791089108911,716
"815","0-2","Male","elastic-transform",1,"TinaFace",288.411386138614,615
"816","0-2","Male","elastic-transform",1,"Yolov5",378.964108910891,716
"817","0-2","Male","elastic-transform",2,"AWS",154.164851485148,716
"818","0-2","Male","elastic-transform",2,"Azure",173.188613861386,716
"819","0-2","Male","elastic-transform",2,"GCP",228.370297029703,711
"820","0-2","Male","elastic-transform",2,"MogFace",185.64900990099,716
"821","0-2","Male","elastic-transform",2,"TinaFace",72.6504950495049,615
"822","0-2","Male","elastic-transform",2,"Yolov5",187.500228665724,716
"823","0-2","Male","elastic-transform",3,"AWS",497.658580858086,716
"824","0-2","Male","elastic-transform",3,"Azure",633.45,716
"825","0-2","Male","elastic-transform",3,"GCP",673.04900990099,711
"826","0-2","Male","elastic-transform",3,"MogFace",653.161386138614,716
"827","0-2","Male","elastic-transform",3,"TinaFace",515.468316831683,615
"828","0-2","Male","elastic-transform",3,"Yolov5",585.765874587459,716
"829","0-2","Male","elastic-transform",4,"AWS",476.656930693069,716
"830","0-2","Male","elastic-transform",4,"Azure",620.875247524752,716
"831","0-2","Male","elastic-transform",4,"GCP",656.020792079208,711
"832","0-2","Male","elastic-transform",4,"MogFace",637.44900990099,716
"833","0-2","Male","elastic-transform",4,"TinaFace",410.217326732673,615
"834","0-2","Male","elastic-transform",4,"Yolov5",563.720297029703,716
"835","0-2","Male","elastic-transform",5,"AWS",245.944554455445,716
"836","0-2","Male","elastic-transform",5,"Azure",552.587128712871,716
"837","0-2","Male","elastic-transform",5,"GCP",378.331683168317,711
"838","0-2","Male","elastic-transform",5,"MogFace",585.358910891089,716
"839","0-2","Male","elastic-transform",5,"TinaFace",27.4163366336634,615
"840","0-2","Male","elastic-transform",5,"Yolov5",494.574240924092,716
"841","0-2","Male","pixelate",1,"AWS",538.147359735974,716
"842","0-2","Male","pixelate",1,"Azure",685.821782178218,716
"843","0-2","Male","pixelate",1,"GCP",701.974257425742,711
"844","0-2","Male","pixelate",1,"MogFace",707.811386138614,716
"845","0-2","Male","pixelate",1,"TinaFace",574.171287128713,615
"846","0-2","Male","pixelate",1,"Yolov5",632.140181518152,716
"847","0-2","Male","pixelate",2,"AWS",517.633168316832,716
"848","0-2","Male","pixelate",2,"Azure",684.474257425742,716
"849","0-2","Male","pixelate",2,"GCP",704.722772277228,711
"850","0-2","Male","pixelate",2,"MogFace",706.486138613861,716
"851","0-2","Male","pixelate",2,"TinaFace",565.671287128713,615
"852","0-2","Male","pixelate",2,"Yolov5",623.760561056106,716
"853","0-2","Male","pixelate",3,"AWS",476.69801980198,716
"854","0-2","Male","pixelate",3,"Azure",655.960891089109,716
"855","0-2","Male","pixelate",3,"GCP",701.287128712871,711
"856","0-2","Male","pixelate",3,"MogFace",697.370297029703,716
"857","0-2","Male","pixelate",3,"TinaFace",388.99504950495,615
"858","0-2","Male","pixelate",3,"Yolov5",579.030198019802,716
"859","0-2","Male","pixelate",4,"AWS",455.366831683168,716
"860","0-2","Male","pixelate",4,"Azure",621.114356435643,716
"861","0-2","Male","pixelate",4,"GCP",692.466831683168,711
"862","0-2","Male","pixelate",4,"MogFace",681.450495049505,716
"863","0-2","Male","pixelate",4,"TinaFace",38.9663366336634,615
"864","0-2","Male","pixelate",4,"Yolov5",493.44801980198,716
"865","0-2","Male","pixelate",5,"AWS",346.162871287129,716
"866","0-2","Male","pixelate",5,"Azure",569.266831683168,716
"867","0-2","Male","pixelate",5,"GCP",668.568811881188,711
"868","0-2","Male","pixelate",5,"MogFace",666.639603960396,716
"869","0-2","Male","pixelate",5,"TinaFace",2.3,615
"870","0-2","Male","pixelate",5,"Yolov5",251.334653465346,716
"871","0-2","Male","jpeg-compression",1,"AWS",502.921287128713,716
"872","0-2","Male","jpeg-compression",1,"Azure",650.497524752475,716
"873","0-2","Male","jpeg-compression",1,"GCP",702.020792079208,711
"874","0-2","Male","jpeg-compression",1,"MogFace",695.960891089109,716
"875","0-2","Male","jpeg-compression",1,"TinaFace",496.176237623762,615
"876","0-2","Male","jpeg-compression",1,"Yolov5",590.579702970297,716
"877","0-2","Male","jpeg-compression",2,"AWS",424.243069306931,716
"878","0-2","Male","jpeg-compression",2,"Azure",628.95396039604,716
"879","0-2","Male","jpeg-compression",2,"GCP",697.776237623762,711
"880","0-2","Male","jpeg-compression",2,"MogFace",683.99702970297,716
"881","0-2","Male","jpeg-compression",2,"TinaFace",380.351485148515,615
"882","0-2","Male","jpeg-compression",2,"Yolov5",546.015759075908,716
"883","0-2","Male","jpeg-compression",3,"AWS",361.424752475247,716
"884","0-2","Male","jpeg-compression",3,"Azure",609.327722772277,716
"885","0-2","Male","jpeg-compression",3,"GCP",698.635643564356,711
"886","0-2","Male","jpeg-compression",3,"MogFace",672.255940594059,716
"887","0-2","Male","jpeg-compression",3,"TinaFace",261.412871287129,615
"888","0-2","Male","jpeg-compression",3,"Yolov5",508.207673267327,716
"889","0-2","Male","jpeg-compression",4,"AWS",179.211881188119,716
"890","0-2","Male","jpeg-compression",4,"Azure",544.491089108911,716
"891","0-2","Male","jpeg-compression",4,"GCP",694.157920792079,711
"892","0-2","Male","jpeg-compression",4,"MogFace",629.01897689769,716
"893","0-2","Male","jpeg-compression",4,"TinaFace",47.1024752475247,615
"894","0-2","Male","jpeg-compression",4,"Yolov5",386.296452145214,716
"895","0-2","Male","jpeg-compression",5,"AWS",61.9653465346534,716
"896","0-2","Male","jpeg-compression",5,"Azure",445.860891089109,716
"897","0-2","Male","jpeg-compression",5,"GCP",671.059900990099,711
"898","0-2","Male","jpeg-compression",5,"MogFace",555.883663366337,716
"899","0-2","Male","jpeg-compression",5,"TinaFace",6.8,615
"900","0-2","Male","jpeg-compression",5,"Yolov5",230.662293729373,716
"901","3-7","Female","gaussian-noise",1,"AWS",827.127227722772,1232
"902","3-7","Female","gaussian-noise",1,"Azure",1027.0301980198,1231
"903","3-7","Female","gaussian-noise",1,"GCP",1185.41188118812,1229
"904","3-7","Female","gaussian-noise",1,"MogFace",1116.01782178218,1232
"905","3-7","Female","gaussian-noise",1,"TinaFace",325.221782178218,1121
"906","3-7","Female","gaussian-noise",1,"Yolov5",818.832343234323,1232
"907","3-7","Female","gaussian-noise",2,"AWS",678.875742574257,1232
"908","3-7","Female","gaussian-noise",2,"Azure",874.15198019802,1231
"909","3-7","Female","gaussian-noise",2,"GCP",1137.96584158416,1229
"910","3-7","Female","gaussian-noise",2,"MogFace",1048.33267326733,1232
"911","3-7","Female","gaussian-noise",2,"TinaFace",56.0386138613861,1121
"912","3-7","Female","gaussian-noise",2,"Yolov5",500.541914191419,1232
"913","3-7","Female","gaussian-noise",3,"AWS",450.089108910891,1232
"914","3-7","Female","gaussian-noise",3,"Azure",614.038613861386,1231
"915","3-7","Female","gaussian-noise",3,"GCP",1047.11485148515,1229
"916","3-7","Female","gaussian-noise",3,"MogFace",912.182838283828,1232
"917","3-7","Female","gaussian-noise",3,"TinaFace",0.8,1121
"918","3-7","Female","gaussian-noise",3,"Yolov5",145.071122112211,1232
"919","3-7","Female","gaussian-noise",4,"AWS",200.709900990099,1232
"920","3-7","Female","gaussian-noise",4,"Azure",278.583168316832,1231
"921","3-7","Female","gaussian-noise",4,"GCP",902.048514851485,1229
"922","3-7","Female","gaussian-noise",4,"MogFace",659.235148514851,1232
"923","3-7","Female","gaussian-noise",4,"TinaFace",0,1121
"924","3-7","Female","gaussian-noise",4,"Yolov5",12.8683168316832,1232
"925","3-7","Female","gaussian-noise",5,"AWS",29.6227722772277,1232
"926","3-7","Female","gaussian-noise",5,"Azure",65.9564356435643,1231
"927","3-7","Female","gaussian-noise",5,"GCP",664.878217821782,1229
"928","3-7","Female","gaussian-noise",5,"MogFace",256.315841584158,1232
"929","3-7","Female","gaussian-noise",5,"TinaFace",0,1121
"930","3-7","Female","gaussian-noise",5,"Yolov5",0,1232
"931","3-7","Female","shot-noise",1,"AWS",818.066336633663,1232
"932","3-7","Female","shot-noise",1,"Azure",1025.12128712871,1231
"933","3-7","Female","shot-noise",1,"GCP",1181.23514851485,1229
"934","3-7","Female","shot-noise",1,"MogFace",1118.26782178218,1232
"935","3-7","Female","shot-noise",1,"TinaFace",359.413366336634,1121
"936","3-7","Female","shot-noise",1,"Yolov5",824.129273927393,1232
"937","3-7","Female","shot-noise",2,"AWS",639.773762376238,1232
"938","3-7","Female","shot-noise",2,"Azure",855.858910891089,1231
"939","3-7","Female","shot-noise",2,"GCP",1136.45792079208,1229
"940","3-7","Female","shot-noise",2,"MogFace",1052.21386138614,1232
"941","3-7","Female","shot-noise",2,"TinaFace",73.1227722772277,1121
"942","3-7","Female","shot-noise",2,"Yolov5",460.365676567657,1232
"943","3-7","Female","shot-noise",3,"AWS",437.764356435643,1232
"944","3-7","Female","shot-noise",3,"Azure",545.292079207921,1231
"945","3-7","Female","shot-noise",3,"GCP",1060.88465346535,1229
"946","3-7","Female","shot-noise",3,"MogFace",955.955445544554,1232
"947","3-7","Female","shot-noise",3,"TinaFace",1.7,1121
"948","3-7","Female","shot-noise",3,"Yolov5",124.528712871287,1232
"949","3-7","Female","shot-noise",4,"AWS",161.906930693069,1232
"950","3-7","Female","shot-noise",4,"Azure",201.858415841584,1231
"951","3-7","Female","shot-noise",4,"GCP",888.490594059406,1229
"952","3-7","Female","shot-noise",4,"MogFace",684.30099009901,1232
"953","3-7","Female","shot-noise",4,"TinaFace",0,1121
"954","3-7","Female","shot-noise",4,"Yolov5",8.03465346534653,1232
"955","3-7","Female","shot-noise",5,"AWS",49.1762376237624,1232
"956","3-7","Female","shot-noise",5,"Azure",59.3,1231
"957","3-7","Female","shot-noise",5,"GCP",754.077722772277,1229
"958","3-7","Female","shot-noise",5,"MogFace",425.966336633663,1232
"959","3-7","Female","shot-noise",5,"TinaFace",0,1121
"960","3-7","Female","shot-noise",5,"Yolov5",0.916831683168317,1232
"961","3-7","Female","impulse-noise",1,"AWS",561.989108910891,1232
"962","3-7","Female","impulse-noise",1,"Azure",950.861386138614,1231
"963","3-7","Female","impulse-noise",1,"GCP",1169.70495049505,1229
"964","3-7","Female","impulse-noise",1,"MogFace",961.840594059406,1232
"965","3-7","Female","impulse-noise",1,"TinaFace",36.9633663366337,1121
"966","3-7","Female","impulse-noise",1,"Yolov5",720.882508250825,1232
"967","3-7","Female","impulse-noise",2,"AWS",522.689108910891,1232
"968","3-7","Female","impulse-noise",2,"Azure",829.676732673267,1231
"969","3-7","Female","impulse-noise",2,"GCP",1124.39752475247,1229
"970","3-7","Female","impulse-noise",2,"MogFace",957.256435643564,1232
"971","3-7","Female","impulse-noise",2,"TinaFace",3.7,1121
"972","3-7","Female","impulse-noise",2,"Yolov5",397.606930693069,1232
"973","3-7","Female","impulse-noise",3,"AWS",462.765346534653,1232
"974","3-7","Female","impulse-noise",3,"Azure",711.153465346535,1231
"975","3-7","Female","impulse-noise",3,"GCP",1078.63712871287,1229
"976","3-7","Female","impulse-noise",3,"MogFace",900.872277227723,1232
"977","3-7","Female","impulse-noise",3,"TinaFace",0,1121
"978","3-7","Female","impulse-noise",3,"Yolov5",193.517491749175,1232
"979","3-7","Female","impulse-noise",4,"AWS",272.60396039604,1232
"980","3-7","Female","impulse-noise",4,"Azure",331.519801980198,1231
"981","3-7","Female","impulse-noise",4,"GCP",929.191089108911,1229
"982","3-7","Female","impulse-noise",4,"MogFace",660.025247524752,1232
"983","3-7","Female","impulse-noise",4,"TinaFace",0,1121
"984","3-7","Female","impulse-noise",4,"Yolov5",14.7351485148515,1232
"985","3-7","Female","impulse-noise",5,"AWS",73.5955445544554,1232
"986","3-7","Female","impulse-noise",5,"Azure",96.3544554455445,1231
"987","3-7","Female","impulse-noise",5,"GCP",732.942574257426,1229
"988","3-7","Female","impulse-noise",5,"MogFace",303.994059405941,1232
"989","3-7","Female","impulse-noise",5,"TinaFace",0,1121
"990","3-7","Female","impulse-noise",5,"Yolov5",0.15049504950495,1232
"991","3-7","Female","defocus-blur",1,"AWS",992.841254125412,1232
"992","3-7","Female","defocus-blur",1,"Azure",1166.02937293729,1231
"993","3-7","Female","defocus-blur",1,"GCP",1217.55841584158,1229
"994","3-7","Female","defocus-blur",1,"MogFace",1191.09702970297,1232
"995","3-7","Female","defocus-blur",1,"TinaFace",1026.95891089109,1121
"996","3-7","Female","defocus-blur",1,"Yolov5",1026.08579207921,1232
"997","3-7","Female","defocus-blur",2,"AWS",968.673762376238,1232
"998","3-7","Female","defocus-blur",2,"Azure",1145.03118811881,1231
"999","3-7","Female","defocus-blur",2,"GCP",1207.19504950495,1229
"1000","3-7","Female","defocus-blur",2,"MogFace",1169.93366336634,1232
"1001","3-7","Female","defocus-blur",2,"TinaFace",990.270297029703,1121
"1002","3-7","Female","defocus-blur",2,"Yolov5",999.77399339934,1232
"1003","3-7","Female","defocus-blur",3,"AWS",900.278712871287,1232
"1004","3-7","Female","defocus-blur",3,"Azure",1093.77722772277,1231
"1005","3-7","Female","defocus-blur",3,"GCP",1178.40297029703,1229
"1006","3-7","Female","defocus-blur",3,"MogFace",1131.50742574257,1232
"1007","3-7","Female","defocus-blur",3,"TinaFace",797.580198019802,1121
"1008","3-7","Female","defocus-blur",3,"Yolov5",951.22904290429,1232
"1009","3-7","Female","defocus-blur",4,"AWS",830.567326732673,1232
"1010","3-7","Female","defocus-blur",4,"Azure",1049.26386138614,1231
"1011","3-7","Female","defocus-blur",4,"GCP",1123.81089108911,1229
"1012","3-7","Female","defocus-blur",4,"MogFace",1086.4,1232
"1013","3-7","Female","defocus-blur",4,"TinaFace",440.542574257426,1121
"1014","3-7","Female","defocus-blur",4,"Yolov5",897.796452145214,1232
"1015","3-7","Female","defocus-blur",5,"AWS",758.863861386139,1232
"1016","3-7","Female","defocus-blur",5,"Azure",1005.99455445545,1231
"1017","3-7","Female","defocus-blur",5,"GCP",1045.5297029703,1229
"1018","3-7","Female","defocus-blur",5,"MogFace",1034.1702970297,1232
"1019","3-7","Female","defocus-blur",5,"TinaFace",102.112871287129,1121
"1020","3-7","Female","defocus-blur",5,"Yolov5",813.65099009901,1232
"1021","3-7","Female","glass-blur",1,"AWS",968.23102310231,1232
"1022","3-7","Female","glass-blur",1,"Azure",1156.96287128713,1231
"1023","3-7","Female","glass-blur",1,"GCP",1214.73316831683,1229
"1024","3-7","Female","glass-blur",1,"MogFace",1174.51287128713,1232
"1025","3-7","Female","glass-blur",1,"TinaFace",1004.91237623762,1121
"1026","3-7","Female","glass-blur",1,"Yolov5",1049.48580858086,1232
"1027","3-7","Female","glass-blur",2,"AWS",948.14405940594,1232
"1028","3-7","Female","glass-blur",2,"Azure",1136.28910891089,1231
"1029","3-7","Female","glass-blur",2,"GCP",1209.77227722772,1229
"1030","3-7","Female","glass-blur",2,"MogFace",1155.17326732673,1232
"1031","3-7","Female","glass-blur",2,"TinaFace",912.988118811881,1121
"1032","3-7","Female","glass-blur",2,"Yolov5",1014.22989627534,1232
"1033","3-7","Female","glass-blur",3,"AWS",824.878217821782,1232
"1034","3-7","Female","glass-blur",3,"Azure",1025.56089108911,1231
"1035","3-7","Female","glass-blur",3,"GCP",1148.91138613861,1229
"1036","3-7","Female","glass-blur",3,"MogFace",1041.70808580858,1232
"1037","3-7","Female","glass-blur",3,"TinaFace",355.59702970297,1121
"1038","3-7","Female","glass-blur",3,"Yolov5",908.659075907591,1232
"1039","3-7","Female","glass-blur",4,"AWS",783.353465346535,1232
"1040","3-7","Female","glass-blur",4,"Azure",1011.0297029703,1231
"1041","3-7","Female","glass-blur",4,"GCP",1134.81485148515,1229
"1042","3-7","Female","glass-blur",4,"MogFace",1039.23118811881,1232
"1043","3-7","Female","glass-blur",4,"TinaFace",165.40297029703,1121
"1044","3-7","Female","glass-blur",4,"Yolov5",879.156831683168,1232
"1045","3-7","Female","glass-blur",5,"AWS",678.166831683168,1232
"1046","3-7","Female","glass-blur",5,"Azure",966.212376237624,1231
"1047","3-7","Female","glass-blur",5,"GCP",1067.54653465347,1229
"1048","3-7","Female","glass-blur",5,"MogFace",996.214851485148,1232
"1049","3-7","Female","glass-blur",5,"TinaFace",85.070297029703,1121
"1050","3-7","Female","glass-blur",5,"Yolov5",820.667821782178,1232
"1051","3-7","Female","motion-blur",1,"AWS",990.334323432343,1232
"1052","3-7","Female","motion-blur",1,"Azure",1149.39191419142,1231
"1053","3-7","Female","motion-blur",1,"GCP",1209.4698019802,1229
"1054","3-7","Female","motion-blur",1,"MogFace",1157.6702970297,1232
"1055","3-7","Female","motion-blur",1,"TinaFace",1011.40841584158,1121
"1056","3-7","Female","motion-blur",1,"Yolov5",1037.18343234323,1232
"1057","3-7","Female","motion-blur",2,"AWS",927.768316831683,1232
"1058","3-7","Female","motion-blur",2,"Azure",1086.63135313531,1231
"1059","3-7","Female","motion-blur",2,"GCP",1169.16386138614,1229
"1060","3-7","Female","motion-blur",2,"MogFace",1086.72508250825,1232
"1061","3-7","Female","motion-blur",2,"TinaFace",930.934158415841,1121
"1062","3-7","Female","motion-blur",2,"Yolov5",985.231683168317,1232
"1063","3-7","Female","motion-blur",3,"AWS",850.219801980198,1232
"1064","3-7","Female","motion-blur",3,"Azure",1000.51831683168,1231
"1065","3-7","Female","motion-blur",3,"GCP",1097.41930693069,1229
"1066","3-7","Female","motion-blur",3,"MogFace",1009.83564356436,1232
"1067","3-7","Female","motion-blur",3,"TinaFace",752.697524752475,1121
"1068","3-7","Female","motion-blur",3,"Yolov5",910.838118811881,1232
"1069","3-7","Female","motion-blur",4,"AWS",767.711881188119,1232
"1070","3-7","Female","motion-blur",4,"Azure",893.780693069307,1231
"1071","3-7","Female","motion-blur",4,"GCP",1010.67920792079,1229
"1072","3-7","Female","motion-blur",4,"MogFace",909.818481848185,1232
"1073","3-7","Female","motion-blur",4,"TinaFace",459.092079207921,1121
"1074","3-7","Female","motion-blur",4,"Yolov5",808.596617161716,1232
"1075","3-7","Female","motion-blur",5,"AWS",701.753465346535,1232
"1076","3-7","Female","motion-blur",5,"Azure",795.041584158416,1231
"1077","3-7","Female","motion-blur",5,"GCP",917.885148514851,1229
"1078","3-7","Female","motion-blur",5,"MogFace",838.05,1232
"1079","3-7","Female","motion-blur",5,"TinaFace",194.958415841584,1121
"1080","3-7","Female","motion-blur",5,"Yolov5",723.269636963696,1232
"1081","3-7","Female","zoom-blur",1,"AWS",888.419801980198,1232
"1082","3-7","Female","zoom-blur",1,"Azure",1023.97623762376,1231
"1083","3-7","Female","zoom-blur",1,"GCP",1101.01831683168,1229
"1084","3-7","Female","zoom-blur",1,"MogFace",1062.48894389439,1232
"1085","3-7","Female","zoom-blur",1,"TinaFace",825.129702970297,1121
"1086","3-7","Female","zoom-blur",1,"Yolov5",1006.9698019802,1232
"1087","3-7","Female","zoom-blur",2,"AWS",801.217821782178,1232
"1088","3-7","Female","zoom-blur",2,"Azure",941.019471947195,1231
"1089","3-7","Female","zoom-blur",2,"GCP",1054.99900990099,1229
"1090","3-7","Female","zoom-blur",2,"MogFace",996.080198019802,1232
"1091","3-7","Female","zoom-blur",2,"TinaFace",684.49801980198,1121
"1092","3-7","Female","zoom-blur",2,"Yolov5",945.312706270627,1232
"1093","3-7","Female","zoom-blur",3,"AWS",731.668316831683,1232
"1094","3-7","Female","zoom-blur",3,"Azure",857.621287128713,1231
"1095","3-7","Female","zoom-blur",3,"GCP",994.639603960396,1229
"1096","3-7","Female","zoom-blur",3,"MogFace",929.855775577558,1232
"1097","3-7","Female","zoom-blur",3,"TinaFace",544.321782178218,1121
"1098","3-7","Female","zoom-blur",3,"Yolov5",878.213201320132,1232
"1099","3-7","Female","zoom-blur",4,"AWS",673.809405940594,1232
"1100","3-7","Female","zoom-blur",4,"Azure",782.869801980198,1231
"1101","3-7","Female","zoom-blur",4,"GCP",946.135148514851,1229
"1102","3-7","Female","zoom-blur",4,"MogFace",860.866336633663,1232
"1103","3-7","Female","zoom-blur",4,"TinaFace",438.386138613861,1121
"1104","3-7","Female","zoom-blur",4,"Yolov5",816.191089108911,1232
"1105","3-7","Female","zoom-blur",5,"AWS",603.362376237624,1232
"1106","3-7","Female","zoom-blur",5,"Azure",692.004950495049,1231
"1107","3-7","Female","zoom-blur",5,"GCP",879.388613861386,1229
"1108","3-7","Female","zoom-blur",5,"MogFace",786.096534653465,1232
"1109","3-7","Female","zoom-blur",5,"TinaFace",282.494059405941,1121
"1110","3-7","Female","zoom-blur",5,"Yolov5",747.837128712871,1232
"1111","3-7","Female","snow",1,"AWS",749.601155115511,1232
"1112","3-7","Female","snow",1,"Azure",1056.50148514851,1231
"1113","3-7","Female","snow",1,"GCP",943.656435643564,1229
"1114","3-7","Female","snow",1,"MogFace",1013.27227722772,1232
"1115","3-7","Female","snow",1,"TinaFace",719.525412541254,1121
"1116","3-7","Female","snow",1,"Yolov5",976.996501984393,1232
"1117","3-7","Female","snow",2,"AWS",575.917326732673,1232
"1118","3-7","Female","snow",2,"Azure",881.039603960396,1231
"1119","3-7","Female","snow",2,"GCP",733.770297029703,1229
"1120","3-7","Female","snow",2,"MogFace",827.955940594059,1232
"1121","3-7","Female","snow",2,"TinaFace",302.287128712871,1121
"1122","3-7","Female","snow",2,"Yolov5",731.853630363036,1232
"1123","3-7","Female","snow",3,"AWS",616.722277227723,1232
"1124","3-7","Female","snow",3,"Azure",911.302805280528,1231
"1125","3-7","Female","snow",3,"GCP",394.250495049505,1229
"1126","3-7","Female","snow",3,"MogFace",866.697524752475,1232
"1127","3-7","Female","snow",3,"TinaFace",433.783333333333,1121
"1128","3-7","Female","snow",3,"Yolov5",818.541991663452,1232
"1129","3-7","Female","snow",4,"AWS",451.605940594059,1232
"1130","3-7","Female","snow",4,"Azure",816.984653465346,1231
"1131","3-7","Female","snow",4,"GCP",188.262376237624,1229
"1132","3-7","Female","snow",4,"MogFace",730.316831683168,1232
"1133","3-7","Female","snow",4,"TinaFace",240.35099009901,1121
"1134","3-7","Female","snow",4,"Yolov5",695.772442244224,1232
"1135","3-7","Female","snow",5,"AWS",497.295544554455,1232
"1136","3-7","Female","snow",5,"Azure",679.017821782178,1231
"1137","3-7","Female","snow",5,"GCP",399.292079207921,1229
"1138","3-7","Female","snow",5,"MogFace",748.693069306931,1232
"1139","3-7","Female","snow",5,"TinaFace",101.39603960396,1121
"1140","3-7","Female","snow",5,"Yolov5",595.858910891089,1232
"1141","3-7","Female","frost",1,"AWS",853.221782178218,1232
"1142","3-7","Female","frost",1,"Azure",1082.91435643564,1231
"1143","3-7","Female","frost",1,"GCP",1139.01287128713,1229
"1144","3-7","Female","frost",1,"MogFace",1125.87310231023,1232
"1145","3-7","Female","frost",1,"TinaFace",685.489438943894,1121
"1146","3-7","Female","frost",1,"Yolov5",964.530825669523,1232
"1147","3-7","Female","frost",2,"AWS",597.107425742574,1232
"1148","3-7","Female","frost",2,"Azure",916.539108910891,1231
"1149","3-7","Female","frost",2,"GCP",930.617821782178,1229
"1150","3-7","Female","frost",2,"MogFace",985.591584158416,1232
"1151","3-7","Female","frost",2,"TinaFace",390.160891089109,1121
"1152","3-7","Female","frost",2,"Yolov5",754.955439189523,1232
"1153","3-7","Female","frost",3,"AWS",420.708910891089,1232
"1154","3-7","Female","frost",3,"Azure",772.787623762376,1231
"1155","3-7","Female","frost",3,"GCP",783.79405940594,1229
"1156","3-7","Female","frost",3,"MogFace",879.778547854785,1232
"1157","3-7","Female","frost",3,"TinaFace",218.804950495049,1121
"1158","3-7","Female","frost",3,"Yolov5",610.090627062706,1232
"1159","3-7","Female","frost",4,"AWS",380.962376237624,1232
"1160","3-7","Female","frost",4,"Azure",726.134653465346,1231
"1161","3-7","Female","frost",4,"GCP",735.551485148515,1229
"1162","3-7","Female","frost",4,"MogFace",848.097524752475,1232
"1163","3-7","Female","frost",4,"TinaFace",183.560396039604,1121
"1164","3-7","Female","frost",4,"Yolov5",538.176916548798,1232
"1165","3-7","Female","frost",5,"AWS",292.414851485148,1232
"1166","3-7","Female","frost",5,"Azure",642.9,1231
"1167","3-7","Female","frost",5,"GCP",641.69504950495,1229
"1168","3-7","Female","frost",5,"MogFace",747.530693069307,1232
"1169","3-7","Female","frost",5,"TinaFace",87.8564356435643,1121
"1170","3-7","Female","frost",5,"Yolov5",442.764521452145,1232
"1171","3-7","Female","fog",1,"AWS",1016.44174917492,1232
"1172","3-7","Female","fog",1,"Azure",1142.46452145214,1231
"1173","3-7","Female","fog",1,"GCP",1041.50940594059,1229
"1174","3-7","Female","fog",1,"MogFace",1161.19760726073,1232
"1175","3-7","Female","fog",1,"TinaFace",894.772112211221,1121
"1176","3-7","Female","fog",1,"Yolov5",1010.02709722621,1232
"1177","3-7","Female","fog",2,"AWS",983.927557755775,1232
"1178","3-7","Female","fog",2,"Azure",1116.73844884488,1231
"1179","3-7","Female","fog",2,"GCP",929.09603960396,1229
"1180","3-7","Female","fog",2,"MogFace",1139.63052805281,1232
"1181","3-7","Female","fog",2,"TinaFace",802.08201320132,1121
"1182","3-7","Female","fog",2,"Yolov5",983.166369636964,1232
"1183","3-7","Female","fog",3,"AWS",913.157260726072,1232
"1184","3-7","Female","fog",3,"Azure",1060.0297029703,1231
"1185","3-7","Female","fog",3,"GCP",740.980198019802,1229
"1186","3-7","Female","fog",3,"MogFace",1080.25247524752,1232
"1187","3-7","Female","fog",3,"TinaFace",692.396534653465,1121
"1188","3-7","Female","fog",3,"Yolov5",933.358465346535,1232
"1189","3-7","Female","fog",4,"AWS",805.041254125412,1232
"1190","3-7","Female","fog",4,"Azure",989.870297029703,1231
"1191","3-7","Female","fog",4,"GCP",550.807920792079,1229
"1192","3-7","Female","fog",4,"MogFace",1007.67128712871,1232
"1193","3-7","Female","fog",4,"TinaFace",608.208085808581,1121
"1194","3-7","Female","fog",4,"Yolov5",896.701098538425,1232
"1195","3-7","Female","fog",5,"AWS",539.340099009901,1232
"1196","3-7","Female","fog",5,"Azure",773.173267326733,1231
"1197","3-7","Female","fog",5,"GCP",259.184158415842,1229
"1198","3-7","Female","fog",5,"MogFace",822.660561056106,1232
"1199","3-7","Female","fog",5,"TinaFace",284.714851485148,1121
"1200","3-7","Female","fog",5,"Yolov5",740.337059170203,1232
"1201","3-7","Female","brightness",1,"AWS",1100.88455445545,1232
"1202","3-7","Female","brightness",1,"Azure",1210.98217821782,1231
"1203","3-7","Female","brightness",1,"GCP",1217.31188118812,1229
"1204","3-7","Female","brightness",1,"MogFace",1222.11856435644,1232
"1205","3-7","Female","brightness",1,"TinaFace",1069.01237623762,1121
"1206","3-7","Female","brightness",1,"Yolov5",1110.03065463689,1232
"1207","3-7","Female","brightness",2,"AWS",1078.49357614333,1232
"1208","3-7","Female","brightness",2,"Azure",1196.85495049505,1231
"1209","3-7","Female","brightness",2,"GCP",1211.70858085809,1229
"1210","3-7","Female","brightness",2,"MogFace",1208.925,1232
"1211","3-7","Female","brightness",2,"TinaFace",1011.24752475248,1121
