"","Skin.Type","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"1345","Lighter","Feminine","65+","Dim","jpeg-compression",4,"AWS",87.6504950495049,93
"1346","Lighter","Feminine","65+","Dim","jpeg-compression",4,"Azure",82.1574257425742,93
"1347","Lighter","Feminine","65+","Dim","jpeg-compression",4,"GCP",91.2524752475247,93
"1348","Lighter","Feminine","65+","Dim","jpeg-compression",5,"AWS",83.0514851485148,93
"1349","Lighter","Feminine","65+","Dim","jpeg-compression",5,"Azure",78.3574257425743,93
"1350","Lighter","Feminine","65+","Dim","jpeg-compression",5,"GCP",88.0049504950495,93
"1351","Lighter","Masculine","19-45","Bright","gaussian-noise",1,"AWS",1343.06633663366,1361
"1352","Lighter","Masculine","19-45","Bright","gaussian-noise",1,"Azure",1299.3400990099,1361
"1353","Lighter","Masculine","19-45","Bright","gaussian-noise",1,"GCP",1332.51204620462,1359
"1354","Lighter","Masculine","19-45","Bright","gaussian-noise",2,"AWS",1320.71633663366,1361
"1355","Lighter","Masculine","19-45","Bright","gaussian-noise",2,"Azure",1255.77425742574,1361
"1356","Lighter","Masculine","19-45","Bright","gaussian-noise",2,"GCP",1304.66072607261,1359
"1357","Lighter","Masculine","19-45","Bright","gaussian-noise",3,"AWS",1283.8900990099,1361
"1358","Lighter","Masculine","19-45","Bright","gaussian-noise",3,"Azure",1176.10742574257,1361
"1359","Lighter","Masculine","19-45","Bright","gaussian-noise",3,"GCP",1237.92871287129,1359
"1360","Lighter","Masculine","19-45","Bright","gaussian-noise",4,"AWS",1242.3896039604,1361
"1361","Lighter","Masculine","19-45","Bright","gaussian-noise",4,"Azure",946.876237623762,1361
"1362","Lighter","Masculine","19-45","Bright","gaussian-noise",4,"GCP",1123.32227722772,1359
"1363","Lighter","Masculine","19-45","Bright","gaussian-noise",5,"AWS",1174.28217821782,1361
"1364","Lighter","Masculine","19-45","Bright","gaussian-noise",5,"Azure",364.493564356436,1361
"1365","Lighter","Masculine","19-45","Bright","gaussian-noise",5,"GCP",920.890594059406,1359
"1366","Lighter","Masculine","19-45","Bright","shot-noise",1,"AWS",1343.8301980198,1361
"1367","Lighter","Masculine","19-45","Bright","shot-noise",1,"Azure",1300.38465346535,1361
"1368","Lighter","Masculine","19-45","Bright","shot-noise",1,"GCP",1334.29653465347,1359
"1369","Lighter","Masculine","19-45","Bright","shot-noise",2,"AWS",1316.33267326733,1361
"1370","Lighter","Masculine","19-45","Bright","shot-noise",2,"Azure",1255.06732673267,1361
"1371","Lighter","Masculine","19-45","Bright","shot-noise",2,"GCP",1304.88927392739,1359
"1372","Lighter","Masculine","19-45","Bright","shot-noise",3,"AWS",1287.24306930693,1361
"1373","Lighter","Masculine","19-45","Bright","shot-noise",3,"Azure",1188.63366336634,1361
"1374","Lighter","Masculine","19-45","Bright","shot-noise",3,"GCP",1250.03069306931,1359
"1375","Lighter","Masculine","19-45","Bright","shot-noise",4,"AWS",1238.20445544554,1361
"1376","Lighter","Masculine","19-45","Bright","shot-noise",4,"Azure",893.216336633663,1361
"1377","Lighter","Masculine","19-45","Bright","shot-noise",4,"GCP",1127.02574257426,1359
"1378","Lighter","Masculine","19-45","Bright","shot-noise",5,"AWS",1202.62475247525,1361
"1379","Lighter","Masculine","19-45","Bright","shot-noise",5,"Azure",458.647524752475,1361
"1380","Lighter","Masculine","19-45","Bright","shot-noise",5,"GCP",988.101485148515,1359
"1381","Lighter","Masculine","19-45","Bright","impulse-noise",1,"AWS",1334.81386138614,1361
"1382","Lighter","Masculine","19-45","Bright","impulse-noise",1,"Azure",1297.15313531353,1361
"1383","Lighter","Masculine","19-45","Bright","impulse-noise",1,"GCP",1326.00346534653,1359
"1384","Lighter","Masculine","19-45","Bright","impulse-noise",2,"AWS",1310.21881188119,1361
"1385","Lighter","Masculine","19-45","Bright","impulse-noise",2,"Azure",1256.10594059406,1361
"1386","Lighter","Masculine","19-45","Bright","impulse-noise",2,"GCP",1296.89108910891,1359
"1387","Lighter","Masculine","19-45","Bright","impulse-noise",3,"AWS",1288.17425742574,1361
"1388","Lighter","Masculine","19-45","Bright","impulse-noise",3,"Azure",1213.40495049505,1361
"1389","Lighter","Masculine","19-45","Bright","impulse-noise",3,"GCP",1255.92425742574,1359
"1390","Lighter","Masculine","19-45","Bright","impulse-noise",4,"AWS",1246.68415841584,1361
"1391","Lighter","Masculine","19-45","Bright","impulse-noise",4,"Azure",1011.47376237624,1361
"1392","Lighter","Masculine","19-45","Bright","impulse-noise",4,"GCP",1137.4202970297,1359
"1393","Lighter","Masculine","19-45","Bright","impulse-noise",5,"AWS",1188.37079207921,1361
"1394","Lighter","Masculine","19-45","Bright","impulse-noise",5,"Azure",524.495544554455,1361
"1395","Lighter","Masculine","19-45","Bright","impulse-noise",5,"GCP",957.652310231023,1359
"1396","Lighter","Masculine","19-45","Bright","defocus-blur",1,"AWS",1357.32326732673,1361
"1397","Lighter","Masculine","19-45","Bright","defocus-blur",1,"Azure",1345.04801980198,1361
"1398","Lighter","Masculine","19-45","Bright","defocus-blur",1,"GCP",1349.48712871287,1359
"1399","Lighter","Masculine","19-45","Bright","defocus-blur",2,"AWS",1347.50346534653,1361
"1400","Lighter","Masculine","19-45","Bright","defocus-blur",2,"Azure",1335.30841584158,1361
"1401","Lighter","Masculine","19-45","Bright","defocus-blur",2,"GCP",1341.67128712871,1359
"1402","Lighter","Masculine","19-45","Bright","defocus-blur",3,"AWS",1307.51534653465,1361
"1403","Lighter","Masculine","19-45","Bright","defocus-blur",3,"Azure",1306.18630363036,1361
"1404","Lighter","Masculine","19-45","Bright","defocus-blur",3,"GCP",1312.90297029703,1359
"1405","Lighter","Masculine","19-45","Bright","defocus-blur",4,"AWS",1273.59801980198,1361
"1406","Lighter","Masculine","19-45","Bright","defocus-blur",4,"Azure",1268.07343234323,1361
"1407","Lighter","Masculine","19-45","Bright","defocus-blur",4,"GCP",1271.51782178218,1359
"1408","Lighter","Masculine","19-45","Bright","defocus-blur",5,"AWS",1243.75495049505,1361
"1409","Lighter","Masculine","19-45","Bright","defocus-blur",5,"Azure",1229.77871287129,1361
"1410","Lighter","Masculine","19-45","Bright","defocus-blur",5,"GCP",1218.96584158416,1359
"1411","Lighter","Masculine","19-45","Bright","glass-blur",1,"AWS",1360.21782178218,1361
"1412","Lighter","Masculine","19-45","Bright","glass-blur",1,"Azure",1355.67838283828,1361
"1413","Lighter","Masculine","19-45","Bright","glass-blur",1,"GCP",1353.70693069307,1359
"1414","Lighter","Masculine","19-45","Bright","glass-blur",2,"AWS",1359.2798679868,1361
"1415","Lighter","Masculine","19-45","Bright","glass-blur",2,"Azure",1352.29570957096,1361
"1416","Lighter","Masculine","19-45","Bright","glass-blur",2,"GCP",1353.12821782178,1359
"1417","Lighter","Masculine","19-45","Bright","glass-blur",3,"AWS",1358.23415841584,1361
"1418","Lighter","Masculine","19-45","Bright","glass-blur",3,"Azure",1349.22293729373,1361
"1419","Lighter","Masculine","19-45","Bright","glass-blur",3,"GCP",1352.23465346535,1359
"1420","Lighter","Masculine","19-45","Bright","glass-blur",4,"AWS",1357.83613861386,1361
"1421","Lighter","Masculine","19-45","Bright","glass-blur",4,"Azure",1346.99075907591,1361
"1422","Lighter","Masculine","19-45","Bright","glass-blur",4,"GCP",1350.51188118812,1359
"1423","Lighter","Masculine","19-45","Bright","glass-blur",5,"AWS",1350.09207920792,1361
"1424","Lighter","Masculine","19-45","Bright","glass-blur",5,"Azure",1336.71666666667,1361
"1425","Lighter","Masculine","19-45","Bright","glass-blur",5,"GCP",1343.54158415842,1359
"1426","Lighter","Masculine","19-45","Bright","motion-blur",1,"AWS",1320.16732673267,1361
"1427","Lighter","Masculine","19-45","Bright","motion-blur",1,"Azure",1319.80429042904,1361
"1428","Lighter","Masculine","19-45","Bright","motion-blur",1,"GCP",1347.12524752475,1359
"1429","Lighter","Masculine","19-45","Bright","motion-blur",2,"AWS",1250.2198019802,1361
"1430","Lighter","Masculine","19-45","Bright","motion-blur",2,"Azure",1260.93465346535,1361
"1431","Lighter","Masculine","19-45","Bright","motion-blur",2,"GCP",1316.07425742574,1359
"1432","Lighter","Masculine","19-45","Bright","motion-blur",3,"AWS",1168.61782178218,1361
"1433","Lighter","Masculine","19-45","Bright","motion-blur",3,"Azure",1181.78910891089,1361
"1434","Lighter","Masculine","19-45","Bright","motion-blur",3,"GCP",1257.5396039604,1359
"1435","Lighter","Masculine","19-45","Bright","motion-blur",4,"AWS",1090.65841584158,1361
"1436","Lighter","Masculine","19-45","Bright","motion-blur",4,"Azure",1098.46666666667,1361
"1437","Lighter","Masculine","19-45","Bright","motion-blur",4,"GCP",1187.71732673267,1359
"1438","Lighter","Masculine","19-45","Bright","motion-blur",5,"AWS",1038.21138613861,1361
"1439","Lighter","Masculine","19-45","Bright","motion-blur",5,"Azure",1046.54471947195,1361
"1440","Lighter","Masculine","19-45","Bright","motion-blur",5,"GCP",1138.15742574257,1359
"1441","Lighter","Masculine","19-45","Bright","zoom-blur",1,"AWS",568.14603960396,1361
"1442","Lighter","Masculine","19-45","Bright","zoom-blur",1,"Azure",527.624752475247,1361
"1443","Lighter","Masculine","19-45","Bright","zoom-blur",1,"GCP",628.833663366337,1359
"1444","Lighter","Masculine","19-45","Bright","zoom-blur",2,"AWS",340.212211221122,1361
"1445","Lighter","Masculine","19-45","Bright","zoom-blur",2,"Azure",318.928712871287,1361
"1446","Lighter","Masculine","19-45","Bright","zoom-blur",2,"GCP",403.679702970297,1359
"1447","Lighter","Masculine","19-45","Bright","zoom-blur",3,"AWS",386.280198019802,1361
"1448","Lighter","Masculine","19-45","Bright","zoom-blur",3,"Azure",389.336798679868,1361
"1449","Lighter","Masculine","19-45","Bright","zoom-blur",3,"GCP",346.203465346535,1359
"1450","Lighter","Masculine","19-45","Bright","zoom-blur",4,"AWS",253.640594059406,1361
"1451","Lighter","Masculine","19-45","Bright","zoom-blur",4,"Azure",249.350825082508,1361
"1452","Lighter","Masculine","19-45","Bright","zoom-blur",4,"GCP",205.276732673267,1359
"1453","Lighter","Masculine","19-45","Bright","zoom-blur",5,"AWS",399.532673267327,1361
"1454","Lighter","Masculine","19-45","Bright","zoom-blur",5,"Azure",400.424092409241,1361
"1455","Lighter","Masculine","19-45","Bright","zoom-blur",5,"GCP",210.167821782178,1359
"1456","Lighter","Masculine","19-45","Bright","snow",1,"AWS",1276.76567656766,1361
"1457","Lighter","Masculine","19-45","Bright","snow",1,"Azure",1274.10841584158,1361
"1458","Lighter","Masculine","19-45","Bright","snow",1,"GCP",1298.86633663366,1359
"1459","Lighter","Masculine","19-45","Bright","snow",2,"AWS",1252.32128712871,1361
"1460","Lighter","Masculine","19-45","Bright","snow",2,"Azure",1185.64405940594,1361
"1461","Lighter","Masculine","19-45","Bright","snow",2,"GCP",1219.11782178218,1359
"1462","Lighter","Masculine","19-45","Bright","snow",3,"AWS",1166.95099009901,1361
"1463","Lighter","Masculine","19-45","Bright","snow",3,"Azure",1192.36947194719,1361
"1464","Lighter","Masculine","19-45","Bright","snow",3,"GCP",1149.51138613861,1359
"1465","Lighter","Masculine","19-45","Bright","snow",4,"AWS",1069.54405940594,1361
"1466","Lighter","Masculine","19-45","Bright","snow",4,"Azure",1112.2102310231,1361
"1467","Lighter","Masculine","19-45","Bright","snow",4,"GCP",928.247524752475,1359
"1468","Lighter","Masculine","19-45","Bright","snow",5,"AWS",1181.55594059406,1361
"1469","Lighter","Masculine","19-45","Bright","snow",5,"Azure",1117.91188118812,1361
"1470","Lighter","Masculine","19-45","Bright","snow",5,"GCP",1157.37277227723,1359
"1471","Lighter","Masculine","19-45","Bright","frost",1,"AWS",1318.04867986799,1361
"1472","Lighter","Masculine","19-45","Bright","frost",1,"Azure",1300.52128712871,1361
"1473","Lighter","Masculine","19-45","Bright","frost",1,"GCP",1314.0998349835,1359
"1474","Lighter","Masculine","19-45","Bright","frost",2,"AWS",1245.82425742574,1361
"1475","Lighter","Masculine","19-45","Bright","frost",2,"Azure",1218.40247524752,1361
"1476","Lighter","Masculine","19-45","Bright","frost",2,"GCP",1198.95198019802,1359
"1477","Lighter","Masculine","19-45","Bright","frost",3,"AWS",1170.71534653465,1361
"1478","Lighter","Masculine","19-45","Bright","frost",3,"Azure",1126.71815181518,1361
"1479","Lighter","Masculine","19-45","Bright","frost",3,"GCP",1058.41683168317,1359
"1480","Lighter","Masculine","19-45","Bright","frost",4,"AWS",1131.56666666667,1361
"1481","Lighter","Masculine","19-45","Bright","frost",4,"Azure",1087.78069306931,1361
"1482","Lighter","Masculine","19-45","Bright","frost",4,"GCP",988.911386138614,1359
"1483","Lighter","Masculine","19-45","Bright","frost",5,"AWS",1060.83910891089,1361
"1484","Lighter","Masculine","19-45","Bright","frost",5,"Azure",1023.89356435644,1361
"1485","Lighter","Masculine","19-45","Bright","frost",5,"GCP",893.813861386138,1359
"1486","Lighter","Masculine","19-45","Bright","fog",1,"AWS",1352.45891089109,1361
"1487","Lighter","Masculine","19-45","Bright","fog",1,"Azure",1340.78366336634,1361
"1488","Lighter","Masculine","19-45","Bright","fog",1,"GCP",1328.52722772277,1359
"1489","Lighter","Masculine","19-45","Bright","fog",2,"AWS",1348.9702970297,1361
"1490","Lighter","Masculine","19-45","Bright","fog",2,"Azure",1331.57871287129,1361
"1491","Lighter","Masculine","19-45","Bright","fog",2,"GCP",1323.42376237624,1359
"1492","Lighter","Masculine","19-45","Bright","fog",3,"AWS",1341.39752475247,1361
"1493","Lighter","Masculine","19-45","Bright","fog",3,"Azure",1322.25940594059,1361
"1494","Lighter","Masculine","19-45","Bright","fog",3,"GCP",1311.2204620462,1359
"1495","Lighter","Masculine","19-45","Bright","fog",4,"AWS",1336.16336633663,1361
"1496","Lighter","Masculine","19-45","Bright","fog",4,"Azure",1319.21848184818,1361
"1497","Lighter","Masculine","19-45","Bright","fog",4,"GCP",1288.96831683168,1359
"1498","Lighter","Masculine","19-45","Bright","fog",5,"AWS",1319.17524752475,1361
"1499","Lighter","Masculine","19-45","Bright","fog",5,"Azure",1301.14405940594,1361
"1500","Lighter","Masculine","19-45","Bright","fog",5,"GCP",1238.64900990099,1359
"1501","Lighter","Masculine","19-45","Bright","brightness",1,"AWS",1360.16732673267,1361
"1502","Lighter","Masculine","19-45","Bright","brightness",1,"Azure",1356.29290429043,1361
"1503","Lighter","Masculine","19-45","Bright","brightness",1,"GCP",1351.20346534653,1359
"1504","Lighter","Masculine","19-45","Bright","brightness",2,"AWS",1358.42887788779,1361
"1505","Lighter","Masculine","19-45","Bright","brightness",2,"Azure",1351.95231023102,1361
"1506","Lighter","Masculine","19-45","Bright","brightness",2,"GCP",1346.80643564356,1359
"1507","Lighter","Masculine","19-45","Bright","brightness",3,"AWS",1355.64554455446,1361
"1508","Lighter","Masculine","19-45","Bright","brightness",3,"Azure",1345.96798679868,1361
"1509","Lighter","Masculine","19-45","Bright","brightness",3,"GCP",1342.18085808581,1359
"1510","Lighter","Masculine","19-45","Bright","brightness",4,"AWS",1351.19851485149,1361
"1511","Lighter","Masculine","19-45","Bright","brightness",4,"Azure",1335.85429042904,1361
"1512","Lighter","Masculine","19-45","Bright","brightness",4,"GCP",1334.52128712871,1359
"1513","Lighter","Masculine","19-45","Bright","brightness",5,"AWS",1336.87475247525,1361
"1514","Lighter","Masculine","19-45","Bright","brightness",5,"Azure",1319.27310231023,1361
"1515","Lighter","Masculine","19-45","Bright","brightness",5,"GCP",1315.0198019802,1359
"1516","Lighter","Masculine","19-45","Bright","contrast",1,"AWS",1355.56633663366,1361
"1517","Lighter","Masculine","19-45","Bright","contrast",1,"Azure",1338.54108910891,1361
"1518","Lighter","Masculine","19-45","Bright","contrast",1,"GCP",1335.25693069307,1359
"1519","Lighter","Masculine","19-45","Bright","contrast",2,"AWS",1347.38663366337,1361
"1520","Lighter","Masculine","19-45","Bright","contrast",2,"Azure",1325.17112211221,1361
"1521","Lighter","Masculine","19-45","Bright","contrast",2,"GCP",1329.77673267327,1359
"1522","Lighter","Masculine","19-45","Bright","contrast",3,"AWS",1328.04702970297,1361
"1523","Lighter","Masculine","19-45","Bright","contrast",3,"Azure",1298.99603960396,1361
"1524","Lighter","Masculine","19-45","Bright","contrast",3,"GCP",1314.78613861386,1359
"1525","Lighter","Masculine","19-45","Bright","contrast",4,"AWS",1256.76732673267,1361
"1526","Lighter","Masculine","19-45","Bright","contrast",4,"Azure",1217.31534653465,1361
"1527","Lighter","Masculine","19-45","Bright","contrast",4,"GCP",964.646534653465,1359
"1528","Lighter","Masculine","19-45","Bright","contrast",5,"AWS",979.360891089109,1361
"1529","Lighter","Masculine","19-45","Bright","contrast",5,"Azure",952.924257425742,1361
"1530","Lighter","Masculine","19-45","Bright","contrast",5,"GCP",51.9084158415842,1359
"1531","Lighter","Masculine","19-45","Bright","elastic-transform",1,"AWS",507.562376237624,1361
"1532","Lighter","Masculine","19-45","Bright","elastic-transform",1,"Azure",521.03399339934,1361
"1533","Lighter","Masculine","19-45","Bright","elastic-transform",1,"GCP",685.766831683168,1359
"1534","Lighter","Masculine","19-45","Bright","elastic-transform",2,"AWS",209.368316831683,1361
"1535","Lighter","Masculine","19-45","Bright","elastic-transform",2,"Azure",221.584323432343,1361
"1536","Lighter","Masculine","19-45","Bright","elastic-transform",2,"GCP",337.771782178218,1359
"1537","Lighter","Masculine","19-45","Bright","elastic-transform",3,"AWS",1165.54108910891,1361
"1538","Lighter","Masculine","19-45","Bright","elastic-transform",3,"Azure",1161.92722772277,1361
"1539","Lighter","Masculine","19-45","Bright","elastic-transform",3,"GCP",1226.53613861386,1359
"1540","Lighter","Masculine","19-45","Bright","elastic-transform",4,"AWS",1166.94620462046,1361
"1541","Lighter","Masculine","19-45","Bright","elastic-transform",4,"Azure",1155.95858085809,1361
"1542","Lighter","Masculine","19-45","Bright","elastic-transform",4,"GCP",1220.83613861386,1359
"1543","Lighter","Masculine","19-45","Bright","elastic-transform",5,"AWS",1155.39752475248,1361
"1544","Lighter","Masculine","19-45","Bright","elastic-transform",5,"Azure",1142.88415841584,1361
"1545","Lighter","Masculine","19-45","Bright","elastic-transform",5,"GCP",1194.47079207921,1359
"1546","Lighter","Masculine","19-45","Bright","pixelate",1,"AWS",1359.74306930693,1361
"1547","Lighter","Masculine","19-45","Bright","pixelate",1,"Azure",1354.45528052805,1361
"1548","Lighter","Masculine","19-45","Bright","pixelate",1,"GCP",1354.19702970297,1359
"1549","Lighter","Masculine","19-45","Bright","pixelate",2,"AWS",1358.30495049505,1361
"1550","Lighter","Masculine","19-45","Bright","pixelate",2,"Azure",1347.17359735974,1361
"1551","Lighter","Masculine","19-45","Bright","pixelate",2,"GCP",1349.5396039604,1359
"1552","Lighter","Masculine","19-45","Bright","pixelate",3,"AWS",1358.55099009901,1361
"1553","Lighter","Masculine","19-45","Bright","pixelate",3,"Azure",1341.6595709571,1361
"1554","Lighter","Masculine","19-45","Bright","pixelate",3,"GCP",1347.74603960396,1359
"1555","Lighter","Masculine","19-45","Bright","pixelate",4,"AWS",1348.12821782178,1361
"1556","Lighter","Masculine","19-45","Bright","pixelate",4,"Azure",1307.66617161716,1361
"1557","Lighter","Masculine","19-45","Bright","pixelate",4,"GCP",1328.41188118812,1359
"1558","Lighter","Masculine","19-45","Bright","pixelate",5,"AWS",1063.49356435644,1361
"1559","Lighter","Masculine","19-45","Bright","pixelate",5,"Azure",1139.67293729373,1361
"1560","Lighter","Masculine","19-45","Bright","pixelate",5,"GCP",1196.53316831683,1359
"1561","Lighter","Masculine","19-45","Bright","jpeg-compression",1,"AWS",1358.20346534653,1361
"1562","Lighter","Masculine","19-45","Bright","jpeg-compression",1,"Azure",1341.1702970297,1361
"1563","Lighter","Masculine","19-45","Bright","jpeg-compression",1,"GCP",1350.75544554455,1359
"1564","Lighter","Masculine","19-45","Bright","jpeg-compression",2,"AWS",1355.64108910891,1361
"1565","Lighter","Masculine","19-45","Bright","jpeg-compression",2,"Azure",1332.90478547855,1361
"1566","Lighter","Masculine","19-45","Bright","jpeg-compression",2,"GCP",1349.19653465347,1359
"1567","Lighter","Masculine","19-45","Bright","jpeg-compression",3,"AWS",1354.91782178218,1361
"1568","Lighter","Masculine","19-45","Bright","jpeg-compression",3,"Azure",1322.19290429043,1361
"1569","Lighter","Masculine","19-45","Bright","jpeg-compression",3,"GCP",1348.4797029703,1359
"1570","Lighter","Masculine","19-45","Bright","jpeg-compression",4,"AWS",1341.18118811881,1361
"1571","Lighter","Masculine","19-45","Bright","jpeg-compression",4,"Azure",1290.02178217822,1361
"1572","Lighter","Masculine","19-45","Bright","jpeg-compression",4,"GCP",1338.25742574257,1359
"1573","Lighter","Masculine","19-45","Bright","jpeg-compression",5,"AWS",1315.89537953795,1361
"1574","Lighter","Masculine","19-45","Bright","jpeg-compression",5,"Azure",1250.66336633663,1361
"1575","Lighter","Masculine","19-45","Bright","jpeg-compression",5,"GCP",1322.69851485149,1359
"1576","Lighter","Masculine","19-45","Dim","gaussian-noise",1,"AWS",329,341
"1577","Lighter","Masculine","19-45","Dim","gaussian-noise",1,"Azure",309.327722772277,341
"1578","Lighter","Masculine","19-45","Dim","gaussian-noise",1,"GCP",322.909900990099,336
"1579","Lighter","Masculine","19-45","Dim","gaussian-noise",2,"AWS",319.4,341
"1580","Lighter","Masculine","19-45","Dim","gaussian-noise",2,"Azure",284.727722772277,341
"1581","Lighter","Masculine","19-45","Dim","gaussian-noise",2,"GCP",303.709900990099,336
"1582","Lighter","Masculine","19-45","Dim","gaussian-noise",3,"AWS",305.9,341
"1583","Lighter","Masculine","19-45","Dim","gaussian-noise",3,"Azure",210.818811881188,341
"1584","Lighter","Masculine","19-45","Dim","gaussian-noise",3,"GCP",271.759405940594,336
"1585","Lighter","Masculine","19-45","Dim","gaussian-noise",4,"AWS",289.1,341
"1586","Lighter","Masculine","19-45","Dim","gaussian-noise",4,"Azure",73.5039603960396,341
"1587","Lighter","Masculine","19-45","Dim","gaussian-noise",4,"GCP",242.105940594059,336
"1588","Lighter","Masculine","19-45","Dim","gaussian-noise",5,"AWS",233.3,341
"1589","Lighter","Masculine","19-45","Dim","gaussian-noise",5,"Azure",10.1,341
"1590","Lighter","Masculine","19-45","Dim","gaussian-noise",5,"GCP",121.502475247525,336
"1591","Lighter","Masculine","19-45","Dim","shot-noise",1,"AWS",336.8,341
"1592","Lighter","Masculine","19-45","Dim","shot-noise",1,"Azure",323.778217821782,341
"1593","Lighter","Masculine","19-45","Dim","shot-noise",1,"GCP",331.005940594059,336
"1594","Lighter","Masculine","19-45","Dim","shot-noise",2,"AWS",329.5,341
"1595","Lighter","Masculine","19-45","Dim","shot-noise",2,"Azure",311.227722772277,341
"1596","Lighter","Masculine","19-45","Dim","shot-noise",2,"GCP",322.909900990099,336
"1597","Lighter","Masculine","19-45","Dim","shot-noise",3,"AWS",322,341
"1598","Lighter","Masculine","19-45","Dim","shot-noise",3,"Azure",294.025742574257,341
"1599","Lighter","Masculine","19-45","Dim","shot-noise",3,"GCP",309.059405940594,336
"1600","Lighter","Masculine","19-45","Dim","shot-noise",4,"AWS",308.9,341
"1601","Lighter","Masculine","19-45","Dim","shot-noise",4,"Azure",198.820792079208,341
"1602","Lighter","Masculine","19-45","Dim","shot-noise",4,"GCP",274.808910891089,336
"1603","Lighter","Masculine","19-45","Dim","shot-noise",5,"AWS",300.6,341
"1604","Lighter","Masculine","19-45","Dim","shot-noise",5,"Azure",67.4584158415841,341
"1605","Lighter","Masculine","19-45","Dim","shot-noise",5,"GCP",248.606930693069,336
"1606","Lighter","Masculine","19-45","Dim","impulse-noise",1,"AWS",324.9,341
"1607","Lighter","Masculine","19-45","Dim","impulse-noise",1,"Azure",310.725742574257,341
"1608","Lighter","Masculine","19-45","Dim","impulse-noise",1,"GCP",310.209900990099,336
"1609","Lighter","Masculine","19-45","Dim","impulse-noise",2,"AWS",314.6,341
"1610","Lighter","Masculine","19-45","Dim","impulse-noise",2,"Azure",284.377227722772,341
"1611","Lighter","Masculine","19-45","Dim","impulse-noise",2,"GCP",288.209900990099,336
"1612","Lighter","Masculine","19-45","Dim","impulse-noise",3,"AWS",306.4,341
"1613","Lighter","Masculine","19-45","Dim","impulse-noise",3,"Azure",251.870297029703,341
"1614","Lighter","Masculine","19-45","Dim","impulse-noise",3,"GCP",256.508910891089,336
"1615","Lighter","Masculine","19-45","Dim","impulse-noise",4,"AWS",281.5,341
"1616","Lighter","Masculine","19-45","Dim","impulse-noise",4,"Azure",107.464356435644,341
"1617","Lighter","Masculine","19-45","Dim","impulse-noise",4,"GCP",165.380198019802,336
"1618","Lighter","Masculine","19-45","Dim","impulse-noise",5,"AWS",224.5,341
"1619","Lighter","Masculine","19-45","Dim","impulse-noise",5,"Azure",25.9,341
"1620","Lighter","Masculine","19-45","Dim","impulse-noise",5,"GCP",90.8529702970297,336
"1621","Lighter","Masculine","19-45","Dim","defocus-blur",1,"AWS",340.6,341
"1622","Lighter","Masculine","19-45","Dim","defocus-blur",1,"Azure",336.862376237624,341
"1623","Lighter","Masculine","19-45","Dim","defocus-blur",1,"GCP",335.00099009901,336
"1624","Lighter","Masculine","19-45","Dim","defocus-blur",2,"AWS",339.5,341
"1625","Lighter","Masculine","19-45","Dim","defocus-blur",2,"Azure",335.590594059406,341
"1626","Lighter","Masculine","19-45","Dim","defocus-blur",2,"GCP",333.60198019802,336
"1627","Lighter","Masculine","19-45","Dim","defocus-blur",3,"AWS",333.8,341
"1628","Lighter","Masculine","19-45","Dim","defocus-blur",3,"Azure",327.240099009901,341
"1629","Lighter","Masculine","19-45","Dim","defocus-blur",3,"GCP",329.055445544554,336
"1630","Lighter","Masculine","19-45","Dim","defocus-blur",4,"AWS",328.7,341
"1631","Lighter","Masculine","19-45","Dim","defocus-blur",4,"Azure",318.640594059406,341
"1632","Lighter","Masculine","19-45","Dim","defocus-blur",4,"GCP",321.059405940594,336
"1633","Lighter","Masculine","19-45","Dim","defocus-blur",5,"AWS",321.4,341
"1634","Lighter","Masculine","19-45","Dim","defocus-blur",5,"Azure",312.19900990099,341
"1635","Lighter","Masculine","19-45","Dim","defocus-blur",5,"GCP",311.159405940594,336
"1636","Lighter","Masculine","19-45","Dim","glass-blur",1,"AWS",340.9,341
"1637","Lighter","Masculine","19-45","Dim","glass-blur",1,"Azure",338.606930693069,341
"1638","Lighter","Masculine","19-45","Dim","glass-blur",1,"GCP",335.651485148515,336
"1639","Lighter","Masculine","19-45","Dim","glass-blur",2,"AWS",340.8,341
"1640","Lighter","Masculine","19-45","Dim","glass-blur",2,"Azure",337.611881188119,341
"1641","Lighter","Masculine","19-45","Dim","glass-blur",2,"GCP",333.951485148515,336
"1642","Lighter","Masculine","19-45","Dim","glass-blur",3,"AWS",340.7,341
"1643","Lighter","Masculine","19-45","Dim","glass-blur",3,"Azure",337.137128712871,341
"1644","Lighter","Masculine","19-45","Dim","glass-blur",3,"GCP",334.10099009901,336
"1645","Lighter","Masculine","19-45","Dim","glass-blur",4,"AWS",340.6,341
"1646","Lighter","Masculine","19-45","Dim","glass-blur",4,"Azure",337.686633663366,341
"1647","Lighter","Masculine","19-45","Dim","glass-blur",4,"GCP",333.751485148515,336
"1648","Lighter","Masculine","19-45","Dim","glass-blur",5,"AWS",339.5,341
"1649","Lighter","Masculine","19-45","Dim","glass-blur",5,"Azure",335.841089108911,341
"1650","Lighter","Masculine","19-45","Dim","glass-blur",5,"GCP",333.651485148515,336
"1651","Lighter","Masculine","19-45","Dim","motion-blur",1,"AWS",334.5,341
"1652","Lighter","Masculine","19-45","Dim","motion-blur",1,"Azure",332.517821782178,341
"1653","Lighter","Masculine","19-45","Dim","motion-blur",1,"GCP",333,336
"1654","Lighter","Masculine","19-45","Dim","motion-blur",2,"AWS",321.9,341
