"","Age","Gender","Corruption","Severity","Service","sum_AP","n"
"415","0-18","Male","elastic-transform",4,"AWS",1996.38118811881,2136
"416","0-18","Male","elastic-transform",4,"Azure",2042.28547854785,2132
"417","0-18","Male","elastic-transform",4,"GCP",2004.34405940594,2133
"418","0-18","Male","elastic-transform",5,"AWS",1407.5396039604,2136
"419","0-18","Male","elastic-transform",5,"Azure",1899.85478547855,2132
"420","0-18","Male","elastic-transform",5,"GCP",1280.52640264026,2133
"421","0-18","Male","pixelate",1,"AWS",2102.23762376238,2136
"422","0-18","Male","pixelate",1,"Azure",2119.79702970297,2132
"423","0-18","Male","pixelate",1,"GCP",2118.54002828854,2133
"424","0-18","Male","pixelate",2,"AWS",2102.63932107496,2136
"425","0-18","Male","pixelate",2,"Azure",2119.51485148515,2132
"426","0-18","Male","pixelate",2,"GCP",2119.73564356436,2133
"427","0-18","Male","pixelate",3,"AWS",2045.52277227723,2136
"428","0-18","Male","pixelate",3,"Azure",2109.5,2132
"429","0-18","Male","pixelate",3,"GCP",2099.62376237624,2133
"430","0-18","Male","pixelate",4,"AWS",1918.09900990099,2136
"431","0-18","Male","pixelate",4,"Azure",2090.92079207921,2132
"432","0-18","Male","pixelate",4,"GCP",2048.28052805281,2133
"433","0-18","Male","pixelate",5,"AWS",1801.42574257426,2136
"434","0-18","Male","pixelate",5,"Azure",2055.01485148515,2132
"435","0-18","Male","pixelate",5,"GCP",1972.12871287129,2133
"436","0-18","Male","jpeg-compression",1,"AWS",2106.02121640736,2136
"437","0-18","Male","jpeg-compression",1,"Azure",2117.99504950495,2132
"438","0-18","Male","jpeg-compression",1,"GCP",2110.88800880088,2133
"439","0-18","Male","jpeg-compression",2,"AWS",2085.15121512151,2136
"440","0-18","Male","jpeg-compression",2,"Azure",2113.15148514851,2132
"441","0-18","Male","jpeg-compression",2,"GCP",2102.56270627063,2133
"442","0-18","Male","jpeg-compression",3,"AWS",2076.65660066007,2136
"443","0-18","Male","jpeg-compression",3,"Azure",2109.17491749175,2132
"444","0-18","Male","jpeg-compression",3,"GCP",2100.20429042904,2133
"445","0-18","Male","jpeg-compression",4,"AWS",1997.00367751061,2136
"446","0-18","Male","jpeg-compression",4,"Azure",2084.26732673267,2132
"447","0-18","Male","jpeg-compression",4,"GCP",2080.75577557756,2133
"448","0-18","Male","jpeg-compression",5,"AWS",1788.39108910891,2136
"449","0-18","Male","jpeg-compression",5,"Azure",2033.82178217822,2132
"450","0-18","Male","jpeg-compression",5,"GCP",2032.34405940594,2133
"451","19-45","Female","gaussian-noise",1,"AWS",5851.42739273927,6051
"452","19-45","Female","gaussian-noise",1,"Azure",5874.05940594059,6050
"453","19-45","Female","gaussian-noise",1,"GCP",5871.7898789879,6024
"454","19-45","Female","gaussian-noise",2,"AWS",5693.64686468647,6051
"455","19-45","Female","gaussian-noise",2,"Azure",5746.21369636964,6050
"456","19-45","Female","gaussian-noise",2,"GCP",5497.60231023102,6024
"457","19-45","Female","gaussian-noise",3,"AWS",5320.27227722772,6051
"458","19-45","Female","gaussian-noise",3,"Azure",5204.58415841584,6050
"459","19-45","Female","gaussian-noise",3,"GCP",5056.62871287129,6024
"460","19-45","Female","gaussian-noise",4,"AWS",4211.42079207921,6051
"461","19-45","Female","gaussian-noise",4,"Azure",3550.41089108911,6050
"462","19-45","Female","gaussian-noise",4,"GCP",4728.72442244224,6024
"463","19-45","Female","gaussian-noise",5,"AWS",1928.18811881188,6051
"464","19-45","Female","gaussian-noise",5,"Azure",1173.17821782178,6050
"465","19-45","Female","gaussian-noise",5,"GCP",3518.58085808581,6024
"466","19-45","Female","shot-noise",1,"AWS",5810.59719471947,6051
"467","19-45","Female","shot-noise",1,"Azure",5875.43399339934,6050
"468","19-45","Female","shot-noise",1,"GCP",5733.17821782178,6024
"469","19-45","Female","shot-noise",2,"AWS",5605.13366336634,6051
"470","19-45","Female","shot-noise",2,"Azure",5670.76732673267,6050
"471","19-45","Female","shot-noise",2,"GCP",5157.20792079208,6024
"472","19-45","Female","shot-noise",3,"AWS",5183.26897689769,6051
"473","19-45","Female","shot-noise",3,"Azure",4939.84653465346,6050
"474","19-45","Female","shot-noise",3,"GCP",4851.43894389439,6024
"475","19-45","Female","shot-noise",4,"AWS",3736.60891089109,6051
"476","19-45","Female","shot-noise",4,"Azure",2758.91089108911,6050
"477","19-45","Female","shot-noise",4,"GCP",4316.94059405941,6024
"478","19-45","Female","shot-noise",5,"AWS",2188.68316831683,6051
"479","19-45","Female","shot-noise",5,"Azure",1238.42574257426,6050
"480","19-45","Female","shot-noise",5,"GCP",3620.56105610561,6024
"481","19-45","Female","impulse-noise",1,"AWS",5518.17821782178,6051
"482","19-45","Female","impulse-noise",1,"Azure",5889.10396039604,6050
"483","19-45","Female","impulse-noise",1,"GCP",5938.63696369637,6024
"484","19-45","Female","impulse-noise",2,"AWS",5239.21600660066,6051
"485","19-45","Female","impulse-noise",2,"Azure",5659.23679867987,6050
"486","19-45","Female","impulse-noise",2,"GCP",5858.92574257426,6024
"487","19-45","Female","impulse-noise",3,"AWS",5025.13366336634,6051
"488","19-45","Female","impulse-noise",3,"Azure",5404.86633663366,6050
"489","19-45","Female","impulse-noise",3,"GCP",5729.74752475248,6024
"490","19-45","Female","impulse-noise",4,"AWS",4219.74752475248,6051
"491","19-45","Female","impulse-noise",4,"Azure",3799.35643564356,6050
"492","19-45","Female","impulse-noise",4,"GCP",5040.11881188119,6024
"493","19-45","Female","impulse-noise",5,"AWS",2450.72277227723,6051
"494","19-45","Female","impulse-noise",5,"Azure",1506.48514851485,6050
"495","19-45","Female","impulse-noise",5,"GCP",3855.86798679868,6024
"496","19-45","Female","defocus-blur",1,"AWS",5934.10932343234,6051
"497","19-45","Female","defocus-blur",1,"Azure",5986.13448844885,6050
"498","19-45","Female","defocus-blur",1,"GCP",5919.66831683168,6024
"499","19-45","Female","defocus-blur",2,"AWS",5900.72607260726,6051
"500","19-45","Female","defocus-blur",2,"Azure",5959.85891089109,6050
"501","19-45","Female","defocus-blur",2,"GCP",5857.23267326733,6024
"502","19-45","Female","defocus-blur",3,"AWS",5732.82178217822,6051
"503","19-45","Female","defocus-blur",3,"Azure",5846.85478547855,6050
"504","19-45","Female","defocus-blur",3,"GCP",5486.90099009901,6024
"505","19-45","Female","defocus-blur",4,"AWS",5441.0297029703,6051
"506","19-45","Female","defocus-blur",4,"Azure",5581.32508250825,6050
"507","19-45","Female","defocus-blur",4,"GCP",4722.78217821782,6024
"508","19-45","Female","defocus-blur",5,"AWS",4961.90924092409,6051
"509","19-45","Female","defocus-blur",5,"Azure",5200.52640264026,6050
"510","19-45","Female","defocus-blur",5,"GCP",3674.45544554455,6024
"511","19-45","Female","glass-blur",1,"AWS",5891.178524281,6051
"512","19-45","Female","glass-blur",1,"Azure",5982.33215464404,6050
"513","19-45","Female","glass-blur",1,"GCP",5947.36386138614,6024
"514","19-45","Female","glass-blur",2,"AWS",5845.0698019802,6051
"515","19-45","Female","glass-blur",2,"Azure",5954.29372937294,6050
"516","19-45","Female","glass-blur",2,"GCP",5839.06435643564,6024
"517","19-45","Female","glass-blur",3,"AWS",5032.10066006601,6051
"518","19-45","Female","glass-blur",3,"Azure",5527.64521452145,6050
"519","19-45","Female","glass-blur",3,"GCP",4866.26732673267,6024
"520","19-45","Female","glass-blur",4,"AWS",4692.77722772277,6051
"521","19-45","Female","glass-blur",4,"Azure",5366.83498349835,6050
"522","19-45","Female","glass-blur",4,"GCP",4377.31683168317,6024
"523","19-45","Female","glass-blur",5,"AWS",4073.15181518152,6051
"524","19-45","Female","glass-blur",5,"Azure",4895.87623762376,6050
"525","19-45","Female","glass-blur",5,"GCP",3786.87128712871,6024
"526","19-45","Female","motion-blur",1,"AWS",5927.45577557756,6051
"527","19-45","Female","motion-blur",1,"Azure",5988.49812588402,6050
"528","19-45","Female","motion-blur",1,"GCP",5964.7202970297,6024
"529","19-45","Female","motion-blur",2,"AWS",5860.41089108911,6051
"530","19-45","Female","motion-blur",2,"Azure",5877.18646864686,6050
"531","19-45","Female","motion-blur",2,"GCP",5923.79207920792,6024
"532","19-45","Female","motion-blur",3,"AWS",5480.73267326733,6051
"533","19-45","Female","motion-blur",3,"Azure",5335.65346534654,6050
"534","19-45","Female","motion-blur",3,"GCP",5690.10891089109,6024
"535","19-45","Female","motion-blur",4,"AWS",4424.36138613861,6051
"536","19-45","Female","motion-blur",4,"Azure",4096.75907590759,6050
"537","19-45","Female","motion-blur",4,"GCP",4963.49504950495,6024
"538","19-45","Female","motion-blur",5,"AWS",3455.28217821782,6051
"539","19-45","Female","motion-blur",5,"Azure",3018.73762376238,6050
"540","19-45","Female","motion-blur",5,"GCP",4089.29702970297,6024
"541","19-45","Female","zoom-blur",1,"AWS",5803.91914191419,6051
"542","19-45","Female","zoom-blur",1,"Azure",5860.88448844884,6050
"543","19-45","Female","zoom-blur",1,"GCP",5876.63366336634,6024
"544","19-45","Female","zoom-blur",2,"AWS",5550.46699669967,6051
"545","19-45","Female","zoom-blur",2,"Azure",5539.62376237624,6050
"546","19-45","Female","zoom-blur",2,"GCP",5668.64851485148,6024
"547","19-45","Female","zoom-blur",3,"AWS",5272.14191419142,6051
"548","19-45","Female","zoom-blur",3,"Azure",5243.88283828383,6050
"549","19-45","Female","zoom-blur",3,"GCP",5452.94224422442,6024
"550","19-45","Female","zoom-blur",4,"AWS",4615.59900990099,6051
"551","19-45","Female","zoom-blur",4,"Azure",4465.73267326733,6050
"552","19-45","Female","zoom-blur",4,"GCP",5052.67821782178,6024
"553","19-45","Female","zoom-blur",5,"AWS",3625.83168316832,6051
"554","19-45","Female","zoom-blur",5,"Azure",3523.76237623762,6050
"555","19-45","Female","zoom-blur",5,"GCP",4303.23267326733,6024
"556","19-45","Female","snow",1,"AWS",5862.15346534654,6051
"557","19-45","Female","snow",1,"Azure",5988.94636963696,6050
"558","19-45","Female","snow",1,"GCP",5767.63696369637,6024
"559","19-45","Female","snow",2,"AWS",5582.91831683168,6051
"560","19-45","Female","snow",2,"Azure",5896.30693069307,6050
"561","19-45","Female","snow",2,"GCP",5282.58415841584,6024
"562","19-45","Female","snow",3,"AWS",5648.00735073507,6051
"563","19-45","Female","snow",3,"Azure",5935.41122112211,6050
"564","19-45","Female","snow",3,"GCP",4869.88118811881,6024
"565","19-45","Female","snow",4,"AWS",5384.07001414427,6051
"566","19-45","Female","snow",4,"Azure",5907.49702970297,6050
"567","19-45","Female","snow",4,"GCP",3792.28712871287,6024
"568","19-45","Female","snow",5,"AWS",5504.90594059406,6051
"569","19-45","Female","snow",5,"Azure",5761.4603960396,6050
"570","19-45","Female","snow",5,"GCP",4105.49752475248,6024
"571","19-45","Female","frost",1,"AWS",5921.03012729844,6051
"572","19-45","Female","frost",1,"Azure",5983.61716171617,6050
"573","19-45","Female","frost",1,"GCP",5936.92352663838,6024
"574","19-45","Female","frost",2,"AWS",5697.5099009901,6051
"575","19-45","Female","frost",2,"Azure",5894.65775577558,6050
"576","19-45","Female","frost",2,"GCP",5684.90264026403,6024
"577","19-45","Female","frost",3,"AWS",5380.39768976898,6051
"578","19-45","Female","frost",3,"Azure",5790.01485148515,6050
"579","19-45","Female","frost",3,"GCP",5237.22112211221,6024
"580","19-45","Female","frost",4,"AWS",5290.84488448845,6051
"581","19-45","Female","frost",4,"Azure",5744.47524752475,6050
"582","19-45","Female","frost",4,"GCP",5129.75247524752,6024
"583","19-45","Female","frost",5,"AWS",4996.82508250825,6051
"584","19-45","Female","frost",5,"Azure",5567.50495049505,6050
"585","19-45","Female","frost",5,"GCP",4829.87623762376,6024
"586","19-45","Female","fog",1,"AWS",5968.09460946095,6051
"587","19-45","Female","fog",1,"Azure",5999.2095709571,6050
"588","19-45","Female","fog",1,"GCP",5791.63861386139,6024
"589","19-45","Female","fog",2,"AWS",5953.13141314131,6051
"590","19-45","Female","fog",2,"Azure",5994.45096259626,6050
"591","19-45","Female","fog",2,"GCP",5659.90099009901,6024
"592","19-45","Female","fog",3,"AWS",5921.96204620462,6051
"593","19-45","Female","fog",3,"Azure",5979.97076850542,6050
"594","19-45","Female","fog",3,"GCP",5408.76732673267,6024
"595","19-45","Female","fog",4,"AWS",5903.9588873173,6051
"596","19-45","Female","fog",4,"Azure",5968.22035596417,6050
"597","19-45","Female","fog",4,"GCP",5177.12128712871,6024
"598","19-45","Female","fog",5,"AWS",5785.48734873487,6051
"599","19-45","Female","fog",5,"Azure",5894.64851485148,6050
"600","19-45","Female","fog",5,"GCP",4332.39603960396,6024
"601","19-45","Female","brightness",1,"AWS",5998.64874605592,6051
"602","19-45","Female","brightness",1,"Azure",6020.78512494107,6050
"603","19-45","Female","brightness",1,"GCP",5988.87246581801,6024
"604","19-45","Female","brightness",2,"AWS",5989.22229626809,6051
"605","19-45","Female","brightness",2,"Azure",6011.92623762376,6050
"606","19-45","Female","brightness",2,"GCP",5908.98797736917,6024
"607","19-45","Female","brightness",3,"AWS",5962.46209442373,6051
"608","19-45","Female","brightness",3,"Azure",6003.55346534653,6050
"609","19-45","Female","brightness",3,"GCP",5748.05082508251,6024
"610","19-45","Female","brightness",4,"AWS",5942.71475719001,6051
"611","19-45","Female","brightness",4,"Azure",5984.87413741374,6050
"612","19-45","Female","brightness",4,"GCP",5557.11716171617,6024
"613","19-45","Female","brightness",5,"AWS",5933.82349234923,6051
"614","19-45","Female","brightness",5,"Azure",5971.23762376238,6050
"615","19-45","Female","brightness",5,"GCP",5395.74801980198,6024
"616","19-45","Female","contrast",1,"AWS",5960.90965346535,6051
"617","19-45","Female","contrast",1,"Azure",6000.26897689769,6050
"618","19-45","Female","contrast",1,"GCP",5937.84240924092,6024
"619","19-45","Female","contrast",2,"AWS",5942.91513437058,6051
"620","19-45","Female","contrast",2,"Azure",5988.51540154015,6050
"621","19-45","Female","contrast",2,"GCP",5923.46644664466,6024
"622","19-45","Female","contrast",3,"AWS",5922.25742574257,6051
"623","19-45","Female","contrast",3,"Azure",5970.13366336634,6050
"624","19-45","Female","contrast",3,"GCP",5863.12376237624,6024
"625","19-45","Female","contrast",4,"AWS",5831.61386138614,6051
"626","19-45","Female","contrast",4,"Azure",5904.58910891089,6050
"627","19-45","Female","contrast",4,"GCP",4874.26402640264,6024
"628","19-45","Female","contrast",5,"AWS",5047.86138613861,6051
"629","19-45","Female","contrast",5,"Azure",5294.89108910891,6050
"630","19-45","Female","contrast",5,"GCP",710.594059405941,6024
"631","19-45","Female","elastic-transform",1,"AWS",1206.86138613861,6051
"632","19-45","Female","elastic-transform",1,"Azure",1656.77420242024,6050
"633","19-45","Female","elastic-transform",1,"GCP",3095.86633663366,6024
"634","19-45","Female","elastic-transform",2,"AWS",154.627062706271,6051
"635","19-45","Female","elastic-transform",2,"Azure",217.366336633663,6050
"636","19-45","Female","elastic-transform",2,"GCP",760.70297029703,6024
"637","19-45","Female","elastic-transform",3,"AWS",5785.39933993399,6051
"638","19-45","Female","elastic-transform",3,"Azure",5879.13613861386,6050
"639","19-45","Female","elastic-transform",3,"GCP",5884.34323432343,6024
"640","19-45","Female","elastic-transform",4,"AWS",5683.68481848185,6051
"641","19-45","Female","elastic-transform",4,"Azure",5842.26072607261,6050
"642","19-45","Female","elastic-transform",4,"GCP",5645.0396039604,6024
"643","19-45","Female","elastic-transform",5,"AWS",3731.48844884488,6051
"644","19-45","Female","elastic-transform",5,"Azure",5389.31188118812,6050
"645","19-45","Female","elastic-transform",5,"GCP",2675.10891089109,6024
"646","19-45","Female","pixelate",1,"AWS",5929.57590759076,6051
"647","19-45","Female","pixelate",1,"Azure",6003.78184818482,6050
"648","19-45","Female","pixelate",1,"GCP",5971.75247524752,6024
"649","19-45","Female","pixelate",2,"AWS",5912.93564356436,6051
"650","19-45","Female","pixelate",2,"Azure",6003.92541254125,6050
"651","19-45","Female","pixelate",2,"GCP",5972.73597359736,6024
"652","19-45","Female","pixelate",3,"AWS",5818.8204620462,6051
"653","19-45","Female","pixelate",3,"Azure",5966.0396039604,6050
"654","19-45","Female","pixelate",3,"GCP",5938.7400990099,6024
"655","19-45","Female","pixelate",4,"AWS",5463.48514851485,6051
"656","19-45","Female","pixelate",4,"Azure",5906.5297029703,6050
"657","19-45","Female","pixelate",4,"GCP",5854.63366336634,6024
"658","19-45","Female","pixelate",5,"AWS",4784.68316831683,6051
"659","19-45","Female","pixelate",5,"Azure",5822.51155115512,6050
"660","19-45","Female","pixelate",5,"GCP",5625.46204620462,6024
"661","19-45","Female","jpeg-compression",1,"AWS",5943.68247824783,6051
"662","19-45","Female","jpeg-compression",1,"Azure",5988.61834040547,6050
"663","19-45","Female","jpeg-compression",1,"GCP",5958.64356435644,6024
"664","19-45","Female","jpeg-compression",2,"AWS",5908.63102310231,6051
"665","19-45","Female","jpeg-compression",2,"Azure",5979.06765676568,6050
"666","19-45","Female","jpeg-compression",2,"GCP",5953.17161716172,6024
"667","19-45","Female","jpeg-compression",3,"AWS",5887.92326732673,6051
"668","19-45","Female","jpeg-compression",3,"Azure",5971.74669966997,6050
"669","19-45","Female","jpeg-compression",3,"GCP",5939.39686468647,6024
"670","19-45","Female","jpeg-compression",4,"AWS",5747.73762376238,6051
"671","19-45","Female","jpeg-compression",4,"Azure",5946.64191419142,6050
"672","19-45","Female","jpeg-compression",4,"GCP",5925.31353135314,6024
"673","19-45","Female","jpeg-compression",5,"AWS",5253.27722772277,6051
"674","19-45","Female","jpeg-compression",5,"Azure",5873.11633663366,6050
"675","19-45","Female","jpeg-compression",5,"GCP",5877.84158415842,6024
"676","19-45","Male","gaussian-noise",1,"AWS",5257.99084158416,5470
"677","19-45","Male","gaussian-noise",1,"Azure",5335.11881188119,5470
"678","19-45","Male","gaussian-noise",1,"GCP",5363.21452145215,5463
"679","19-45","Male","gaussian-noise",2,"AWS",5122.32965582272,5470
"680","19-45","Male","gaussian-noise",2,"Azure",5230.09158415842,5470
"681","19-45","Male","gaussian-noise",2,"GCP",5181.23927392739,5463
"682","19-45","Male","gaussian-noise",3,"AWS",4741.17821782178,5470
"683","19-45","Male","gaussian-noise",3,"Azure",4723.04455445545,5470
"684","19-45","Male","gaussian-noise",3,"GCP",4855.5396039604,5463
"685","19-45","Male","gaussian-noise",4,"AWS",3637.40099009901,5470
"686","19-45","Male","gaussian-noise",4,"Azure",3301.27722772277,5470
"687","19-45","Male","gaussian-noise",4,"GCP",4354.49339933993,5463
"688","19-45","Male","gaussian-noise",5,"AWS",1391.28712871287,5470
"689","19-45","Male","gaussian-noise",5,"Azure",1104.37623762376,5470
"690","19-45","Male","gaussian-noise",5,"GCP",3138.37788778878,5463
"691","19-45","Male","shot-noise",1,"AWS",5245.04549740688,5470
"692","19-45","Male","shot-noise",1,"Azure",5333.28854314003,5470
"693","19-45","Male","shot-noise",1,"GCP",5321.25884016973,5463
"694","19-45","Male","shot-noise",2,"AWS",5098.02722772277,5470
"695","19-45","Male","shot-noise",2,"Azure",5217.0198019802,5470
"696","19-45","Male","shot-noise",2,"GCP",5033.84158415842,5463
"697","19-45","Male","shot-noise",3,"AWS",4704.11881188119,5470
"698","19-45","Male","shot-noise",3,"Azure",4664.78217821782,5470
"699","19-45","Male","shot-noise",3,"GCP",4808.76237623762,5463
"700","19-45","Male","shot-noise",4,"AWS",3226.11386138614,5470
"701","19-45","Male","shot-noise",4,"Azure",2705.54455445545,5470
"702","19-45","Male","shot-noise",4,"GCP",4175.45544554455,5463
"703","19-45","Male","shot-noise",5,"AWS",1652.50660066007,5470
"704","19-45","Male","shot-noise",5,"Azure",1276.71287128713,5470
"705","19-45","Male","shot-noise",5,"GCP",3366.78547854785,5463
"706","19-45","Male","impulse-noise",1,"AWS",4977.53345664237,5470
"707","19-45","Male","impulse-noise",1,"Azure",5324.46428571429,5470
"708","19-45","Male","impulse-noise",1,"GCP",5388.26402640264,5463
"709","19-45","Male","impulse-noise",2,"AWS",4783.07623762376,5470
"710","19-45","Male","impulse-noise",2,"Azure",5141.54125412541,5470
"711","19-45","Male","impulse-noise",2,"GCP",5307.84016973126,5463
"712","19-45","Male","impulse-noise",3,"AWS",4558.52145214521,5470
"713","19-45","Male","impulse-noise",3,"Azure",4951.76732673267,5470
"714","19-45","Male","impulse-noise",3,"GCP",5187.32838283828,5463
"715","19-45","Male","impulse-noise",4,"AWS",3776.45874587459,5470
"716","19-45","Male","impulse-noise",4,"Azure",3508.10396039604,5470
"717","19-45","Male","impulse-noise",4,"GCP",4508.92739273927,5463
"718","19-45","Male","impulse-noise",5,"AWS",1915.12376237624,5470
"719","19-45","Male","impulse-noise",5,"Azure",1462.9801980198,5470
"720","19-45","Male","impulse-noise",5,"GCP",3476.81683168317,5463
"721","19-45","Male","defocus-blur",1,"AWS",5339.88943894389,5470
"722","19-45","Male","defocus-blur",1,"Azure",5408.3603960396,5470
"723","19-45","Male","defocus-blur",1,"GCP",5357.49717114569,5463
"724","19-45","Male","defocus-blur",2,"AWS",5296.9702970297,5470
"725","19-45","Male","defocus-blur",2,"Azure",5387.94719471947,5470
"726","19-45","Male","defocus-blur",2,"GCP",5250.70693069307,5463
"727","19-45","Male","defocus-blur",3,"AWS",5143.59735973597,5470
"728","19-45","Male","defocus-blur",3,"Azure",5274.75627062706,5470
"729","19-45","Male","defocus-blur",3,"GCP",4840.52475247525,5463
"730","19-45","Male","defocus-blur",4,"AWS",4865.60643564356,5470
"731","19-45","Male","defocus-blur",4,"Azure",5014.52062706271,5470
"732","19-45","Male","defocus-blur",4,"GCP",4261.59900990099,5463
"733","19-45","Male","defocus-blur",5,"AWS",4367.57920792079,5470
"734","19-45","Male","defocus-blur",5,"Azure",4638.48514851485,5470
"735","19-45","Male","defocus-blur",5,"GCP",3428.67821782178,5463
"736","19-45","Male","glass-blur",1,"AWS",5305.63829954424,5470
"737","19-45","Male","glass-blur",1,"Azure",5413.73986327204,5470
"738","19-45","Male","glass-blur",1,"GCP",5408.39957567185,5463
"739","19-45","Male","glass-blur",2,"AWS",5266.44224422442,5470
"740","19-45","Male","glass-blur",2,"Azure",5389.92343234323,5470
"741","19-45","Male","glass-blur",2,"GCP",5323.06831683168,5463
"742","19-45","Male","glass-blur",3,"AWS",4752.80198019802,5470
"743","19-45","Male","glass-blur",3,"Azure",5155.95874587459,5470
"744","19-45","Male","glass-blur",3,"GCP",4813.0297029703,5463
"745","19-45","Male","glass-blur",4,"AWS",4577.76237623762,5470
"746","19-45","Male","glass-blur",4,"Azure",5092.41419141914,5470
"747","19-45","Male","glass-blur",4,"GCP",4439.50495049505,5463
"748","19-45","Male","glass-blur",5,"AWS",4177.08415841584,5470
"749","19-45","Male","glass-blur",5,"Azure",4838.4603960396,5470
"750","19-45","Male","glass-blur",5,"GCP",3823.93069306931,5463
"751","19-45","Male","motion-blur",1,"AWS",5352.41881188119,5470
"752","19-45","Male","motion-blur",1,"Azure",5408.58168316832,5470
"753","19-45","Male","motion-blur",1,"GCP",5420.0396039604,5463
"754","19-45","Male","motion-blur",2,"AWS",5257.10219236209,5470
"755","19-45","Male","motion-blur",2,"Azure",5317.67491749175,5470
"756","19-45","Male","motion-blur",2,"GCP",5350.56336633663,5463
"757","19-45","Male","motion-blur",3,"AWS",5003.72607260726,5470
"758","19-45","Male","motion-blur",3,"Azure",5001.56930693069,5470
"759","19-45","Male","motion-blur",3,"GCP",5057.9603960396,5463
"760","19-45","Male","motion-blur",4,"AWS",4275.93564356436,5470
"761","19-45","Male","motion-blur",4,"Azure",4215.02475247525,5470
"762","19-45","Male","motion-blur",4,"GCP",4382.68316831683,5463
"763","19-45","Male","motion-blur",5,"AWS",3507.70297029703,5470
"764","19-45","Male","motion-blur",5,"Azure",3452.9900990099,5470
"765","19-45","Male","motion-blur",5,"GCP",3609.83168316832,5463
"766","19-45","Male","zoom-blur",1,"AWS",5242.36369636964,5470
"767","19-45","Male","zoom-blur",1,"Azure",5313.30363036304,5470
"768","19-45","Male","zoom-blur",1,"GCP",5344.72772277228,5463
"769","19-45","Male","zoom-blur",2,"AWS",5079.67821782178,5470
"770","19-45","Male","zoom-blur",2,"Azure",5070.8300330033,5470
"771","19-45","Male","zoom-blur",2,"GCP",5217.76732673267,5463
"772","19-45","Male","zoom-blur",3,"AWS",4890.78217821782,5470
"773","19-45","Male","zoom-blur",3,"Azure",4872.70792079208,5470
"774","19-45","Male","zoom-blur",3,"GCP",5009.31683168317,5463
"775","19-45","Male","zoom-blur",4,"AWS",4415.3300330033,5470
"776","19-45","Male","zoom-blur",4,"Azure",4396.26567656766,5470
"777","19-45","Male","zoom-blur",4,"GCP",4694.93069306931,5463
"778","19-45","Male","zoom-blur",5,"AWS",3901.76732673267,5470
"779","19-45","Male","zoom-blur",5,"Azure",3763.20792079208,5470
"780","19-45","Male","zoom-blur",5,"GCP",4110.05940594059,5463
"781","19-45","Male","snow",1,"AWS",5244.41557234671,5470
"782","19-45","Male","snow",1,"Azure",5407.45195662423,5470
"783","19-45","Male","snow",1,"GCP",5148.73597359736,5463
"784","19-45","Male","snow",2,"AWS",4947.65829921338,5470
"785","19-45","Male","snow",2,"Azure",5310.49092409241,5470
"786","19-45","Male","snow",2,"GCP",4598.35610561056,5463
"787","19-45","Male","snow",3,"AWS",4970.85410599884,5470
"788","19-45","Male","snow",3,"Azure",5365.44075907591,5470
"789","19-45","Male","snow",3,"GCP",4068.88374587459,5463
"790","19-45","Male","snow",4,"AWS",4674.34070121298,5470
"791","19-45","Male","snow",4,"Azure",5315.77191290558,5470
"792","19-45","Male","snow",4,"GCP",3158.61716171617,5463
"793","19-45","Male","snow",5,"AWS",4842.57136963696,5470
"794","19-45","Male","snow",5,"Azure",5136.87187647336,5470
"795","19-45","Male","snow",5,"GCP",3988.11936193619,5463
"796","19-45","Male","frost",1,"AWS",5324.8225885937,5470
"797","19-45","Male","frost",1,"Azure",5401.94836924869,5470
"798","19-45","Male","frost",1,"GCP",5385.68992613547,5463
"799","19-45","Male","frost",2,"AWS",5074.15697194719,5470
"800","19-45","Male","frost",2,"Azure",5329.36129184347,5470
"801","19-45","Male","frost",2,"GCP",5148.15841584158,5463
"802","19-45","Male","frost",3,"AWS",4782.37254082551,5470
"803","19-45","Male","frost",3,"Azure",5203.21263554927,5470
"804","19-45","Male","frost",3,"GCP",4756.68552569543,5463
"805","19-45","Male","frost",4,"AWS",4677.93069306931,5470
"806","19-45","Male","frost",4,"Azure",5172.25247524752,5470
"807","19-45","Male","frost",4,"GCP",4653.24092409241,5463
"808","19-45","Male","frost",5,"AWS",4349.84389438944,5470
"809","19-45","Male","frost",5,"Azure",5021.16749174917,5470
"810","19-45","Male","frost",5,"GCP",4293.77722772277,5463
"811","19-45","Male","fog",1,"AWS",5373.6900440044,5470
"812","19-45","Male","fog",1,"Azure",5421.59362147753,5470
"813","19-45","Male","fog",1,"GCP",5345.38672795851,5463
"814","19-45","Male","fog",2,"AWS",5363.94415959453,5470
"815","19-45","Male","fog",2,"Azure",5418.41801037247,5470
"816","19-45","Male","fog",2,"GCP",5245.90099009901,5463
"817","19-45","Male","fog",3,"AWS",5346.17376237624,5470
"818","19-45","Male","fog",3,"Azure",5404.11150038081,5470
"819","19-45","Male","fog",3,"GCP",4992.57425742574,5463
"820","19-45","Male","fog",4,"AWS",5316.64632520944,5470
"821","19-45","Male","fog",4,"Azure",5395.93431073877,5470
"822","19-45","Male","fog",4,"GCP",4714.0875766148,5463
"823","19-45","Male","fog",5,"AWS",5155.2541616799,5470
"824","19-45","Male","fog",5,"Azure",5277.75478547855,5470
"825","19-45","Male","fog",5,"GCP",3841.55858085809,5463
"826","19-45","Male","brightness",1,"AWS",5421.63668825529,5470
"827","19-45","Male","brightness",1,"Azure",5446.25452030497,5470
"828","19-45","Male","brightness",1,"GCP",5448.49719471947,5463
"829","19-45","Male","brightness",2,"AWS",5407.49953923964,5470
